product_type,helpful,rating,title,review_text
kitchen & housewares,2 of 2,5.0,Near Flawless,"I've been using this model for a little over a year and it is by far the sturdiest and easiest of the lever wine openers I've tried.  Cheaper models tend to break, especially when used incorrectly but this one can take a licking and keep on pulling. No problems with wax corks either.  Still, I recommend you understand the instructions before trying to use any lever wine opener."
kitchen & housewares,3 of 3,5.0,fantastic,"Fiestaware items are objects of beauty that I have found to be virtually indestructible.  I have them at my house, and I worked for an upscale wine bar and restaurant that used them for everything...any pretty plate that survives heavy restaurant use is great in my book!  And what fantastic colors for food presentation.."
kitchen & housewares,11 of 12,5.0,Great Game Center for Children,"I purchased this gaming/entertainment center for my son when he was only 3.  He has a 13"" TV/VCR and an original Nintendo system with lots of games.  I thought this item would be a great addition to his room because it is sturdy plastic, easy to put together or move, and holds everything I needed it to.  This item is not something an adult would want to have in his/her living area, like one of the reviews I read.  I mean Step2 is a company that makes a lot of products for kids.  Anyway, my son loves this product, and so does his 2 year old brother"
kitchen & housewares,3 of 7,1.0,"Disappointed, very poor performance, wonder how these others are happy with it...","I bought this blender because I liked its retro design, and I thought it would function well.  Well, every single time I've tried to use it has been a disaster.  Even for very simple tasks, like blending soft avocado, the blender has not worked. The blades spit big chunks onto the sides of the glass jar and then spin around without blending anything... It's horrible.  And I even threw away my old, ugly blender when I bought this one... and the other worked just fine. : "
kitchen & housewares,2 of 4,1.0,Bad Description,"If you are truly looking for a loaf dish that is 9 X 5, do not order this one!! I did, and I am so disappointed at Amazon for describing this as such. The measurements are actually 8.5 X 4.5!! I know Pyrex has made a 9 X 5 dish, and I was hoping this was it. Oh well, live and learn. But I will say that the $3.99 price is a good deal for an 8.5 X 4.5 dish - cheaper than Walmart."
kitchen & housewares,5 of 6,5.0,Five stars!,"I highly recommend this set. I love the mixing bowls and the 4 smaller bowls I have used for dips for parties, it's a perfect size! I only use Pyrex measuring cups, so this one is perfect. I also love the pie pan and the covers that come with the set. It really is a nice addition to any kitchen"
kitchen & housewares,1 of 2,1.0,Self propelled problems,"I have the U6433-900 which I believe is the same basic model as this.  It works good for me for the most part.  I have no suction problems or anything.  I bought it 2.5 years ago maybe and the cable connector broke for the self propelled feature.  I self diagnosed this problem, I could see that there is a cable when I fold the handle back and it is held on by a black PLASTIC doo-hickie that is broken... I don't even want to know how much it is going to cost for a new black plastic doo-hickie when the machine will have to be taken apart for repairing."
kitchen & housewares,2 of 2,5.0,"Pretty and well-designed, but watch for additional shipping charge","This is a nice quality set for the price.  The color is pretty (sorta like celadon with a bluish tinge), the weight is good (not too heavy, not too light), the cups are nice-sized, and the bowls are the perfect size for cereal (not too shallow, not too small).  But note: they add on an additional $5 shipping charge without notifying you first, IN ADDITION to the shipping charges listed above"
kitchen & housewares,10 of 10,5.0,"Good price, good construction","Searched around for a reasonably priced set of mini-springforms and this was a good price for a set of four. Good construction and a slightly large size for a single person. But it is only 1 inch high, a regular slice would be 2 or 2 1/2. It could easily be shared. Have no plans to use the stencils--really just wanted the springforms. When I make a cheescake if the batter runs a bit large (often depending upon how well I whip and fold the egg whites) I'll use the extra batter in these guys"
kitchen & housewares,11 of 11,5.0,Great Review and Long lasting,When the person got the flowers she really liked them. She talked and talked about them. She also was suprised in a good way how long the flowers lasted (roses). I ordered flowers from them for Mother's Day because of my experince. Great job
kitchen & housewares,,5.0,Hot coffee all day,"I can make coffee at 7AM, have a cup at 9, one mid-afternoon, and  by 7PM it's still too hot to drink straight out of the bottle.  I've never tried anything cold, but I'm sure the results would be comparable.  I've made morning coffee, filled the thermos, and forgot it at home while I went to work.  The next morning out of necessity I had a cup.  Still plenty warm to drink when there's nothing else."
kitchen & housewares,5 of 5,4.0,Big improvement over the round containers,"I initially purchased these because I thought they would fit better in the refrigerator since they were not round, which they do.   I also appreciate the fact that you have to turn a dial to release the vacuum so that it cannot happen by accident.  However, because the dial is not recessed, the containers do not stack well on top of each other without using something as a shim between them.  I wad up a clean kitchen towel into a snake and place it on the top of the lid before placing another container on top of it.  This method seems to work fine for holding things in place."
kitchen & housewares,16 of 18,1.0,Not good for brown rice!,"Browse through the reviews, and you will see i am not the only person with this problem. I failed to look at the bad reviews before purchasing this unit. I am now returning it to Amazon."
kitchen & housewares,,5.0,Bodum Pavina double wall thermo,The Bodum Pavina double wall thermo glasses are beautiful. We got the nine ounce size to use primarily for hot tea and we really enjoy them. It's nice to be able to see the tea (floating) in the inner glass. It adds to the enjoyment. True they are no doubt more fragile than the typical glass but with some care I think they will hold up quite well. Defintely recommend them
kitchen & housewares,,4.0,great for making sauce or pie,"I had mine for 20 years and it recently broke. But heck, that's pretty good lifetime for this sort of gadget. "
kitchen & housewares,2 of 2,5.0,What a pan!!,"I ordered this pan with my family of 5 in mind!!  To go from stove to oven is great!!  I did burn cheese in it, and it came off in a whole piece!!  No more scrubbing burnt or caked on foods anymore.  I love this pan so much I ordered the 3 1/2 quart also"
kitchen & housewares,5 of 6,4.0,Capresso Review,"The Capresso works flawlessly, but I was surprissed at the finish, I have owned two Capresso which I purchased retail and they were perfect."
kitchen & housewares,3 of 6,1.0,Problem Probe,"Very limited use of this product before it failed.  Used on grill last and probe failed.  ""high"" Temp reading and will not reset.  Would not suggest you using or buying this product.  Might be a great timer though!"
kitchen & housewares,,5.0,Great deal,I bought this in Home Depot for $7 during the thanksgiving weekend
kitchen & housewares,11 of 11,5.0,Absolutely the best I've ever owned,"Most of the reviews on this mixer seem to be more about the seller than the machine, mine is on the mixer."
kitchen & housewares,,5.0,Great Saucepan at Super Price ,"I purchased both the Cuisinart Hard-Anodized 1-1/2 quart and 2 quart saucepans and am very impressed with the build quality, performance, styling, looks, and value.  I have used both several times and find that they distribute heat evenly and work very well on low to medium electric stove burner settings. Clean-up is a snap; hot soapy water makes these saucepans look like they came right from the box.  The handles do not get too hot and the non-stick interior shows no sign of deterioration. The glass lids -- nice feature -- fit just right, however, their handles do get hot so a hotpad is a must.  "
kitchen & housewares,,5.0,Beautiful,"i love the sleek and streamlined design, and the stainless steel handles are so pretty.  this is my first knife set.  you definitely have to handwash, but they're worth the trouble.  i've used them for 2-3 wks and haven't sharpened the chef's knife yet, but i think it's time.."
kitchen & housewares,0 of 1,5.0,TWIN WINDOW FAN- BEST,"LOVE IT, I WOULD BUY MORE, I WISH I WOULD HAVE BOUGHT MORE TO BEGIN WIT"
kitchen & housewares,3 of 4,4.0,Delightful to bring to the table,This beautiful casserole is great for cooking the side veg for dinner and it comes to the table (perhaps with soup) and is very attractive. It also is nice for oatmeal in the morning.
kitchen & housewares,14 of 15,5.0,If you love rice get this gadget........,"Rice has always been something I liked, white rice that is.  Now that I'm on southbeach diet white rice is out but brown and wild rice is in for phase two and three.  If you've ever tried to cook wild rice from scratch you know it takes a loooooonnnnggg time to cook properly.  I like a mix of rices with the wild rice so what I do is put the wild in here first cook it for a half hour then put the brown rice in the same pot with it, add more water (one to one according to book directions but note that one mark in the cooker is more like a cup and a half in the measuring cup) and cook for the full 45 minutes recommended for the brown rice, I've made several batches this way always comes out great.  I like a splash of olive oil and salt in with mine too, makes it taste even better.  I love this cooker, rice on the stove or in the microwave cookers can be a little hit and miss sometimes, this toy is worth the sixteen bucks and comes with a veggie steamer basket too...don't know if I'll ever use it but it's nice to know it's there"
kitchen & housewares,10 of 16,1.0,don't be fooled by the price or previous reviews,I ordered this toaster based on a combination of previous reviews and price. After more than a week of frustration I discovered the only 4-slice toasters which received good reviews cost a great deal of money (Dualit) or were backordered for weeks.
kitchen & housewares,4 of 4,1.0,"Underpowered, leaves sharp edge on can, slow","I was expecting a device that cut the roll-seam of the lid, but this one cuts the can just below the lid.  The resulting edge, while not razor sharp, is hazardous--in point of fact, the instructions warn, ""Note: The cut edge of the can may be sharp and shoud be treated with care."" contradicting the prominent ""NO SHARP EDGES"" claim on the packaging."
kitchen & housewares,9 of 18,5.0,A Dream Skillet,"The Creuset Skillet Grill with a press exceeded my expectations.  Frankly, I wasn't planning to use it as a hot sandwich maker, but as a grill for steaks and chicken, and it worked out wonderfully.  It's somewhat pricey, but so are all the Le Creuset products.  Hopefully, it will serve for a long time"
kitchen & housewares,4 of 5,1.0,Terrible,"I was very disappointed,  The coffee had a burnt taste. The machine always shut off before it brewed a full cup. It fell apart after six months."
kitchen & housewares,1 of 1,2.0,A low quality peel,The peel warped and broke after I hand washed it for the very first time. I had just taken it out of the box and had not even used it. The wood appeared soft as other reviewers had noticed
kitchen & housewares,31 of 38,4.0,Great...but expensive,"Just a clue in here, this is a great product... but you can get the exact same thing, but at a cheaper price.  The Mirro Non Stick Double Burner Griddle is actually the same thing, with a little bigger grease runnoff area"
kitchen & housewares,2 of 3,5.0,Doodie Pans,"What's there to say, these doodie pans fit in the electric self scooping cat boxes that I bought.  They're too expensive, but that's what I get for wanting house cats with no doodie smell.  Sure I could emply the cat boxes five times a day by hand, but someone's got to work to buy all of the cat food right"
kitchen & housewares,1 of 1,5.0,IRON GRIDDLE,"THIS GRIDDLE IS GREAT, I USE IT MOST OF THE TIME.  IT LEAVES THE GRILL MARKING AND TASTE. "
kitchen & housewares,,5.0,"very ""European""","This dinner set reminds me of the colors of the pottery I saw in the hills of Italy - beautiful and vibrant colors setting an abundant, country casual table - the quality is Pfaltzgraff - excellent as always - the feeling is Viva Italia!!"
kitchen & housewares,5 of 5,4.0,"A crowd pleaser, but it needs an On/Off switch","This product produces a good cup of coffee and keeps it warm (not burnt) for hours.  My only concern is that there is no On/Off switch.  That means that you have to make sure to fill the water and add the coffee grounds and close the top before plugging it in.  Not a big deal, though.  Great product for the cost"
kitchen & housewares,7 of 7,4.0,design slightly changed from photos,"I ordered this in April 2006 because I've been looking for an all-metal unit. Based on the photos and description supplied by Amazon, I thought I'd take a chance."
kitchen & housewares,1 of 1,4.0,good wok,"I've been desperately looking for a durable, non-stick wok and never found one satisfying my need until this. I tried various brands such as Circulon(sp?) and Analon. Circulon is good but not very durable because residues are easily trapped in the grooves and not get cleaned, therefore the Teflon layer would peel off over years. And Analon is not really non-stick. So far this Calphalon works well for me; I don't know how long it can last though. The only cons are the heavy weight and the bottom are too narrow.It'd be better if they can reshape it to have wider bottom and offer a 13""-er"
kitchen & housewares,,5.0,great bargain!,"This set is remarkable for the money.  cups AND saucers rather than just mugs, and the quality of the fiesta label indicates how beautifully made the dishes are.  and--cheaper at amazon than macy's"
kitchen & housewares,,5.0,I love this ice cream spade,"My husband was skeptical when I bought this tool - how could it possibly be better than a regular ice cream scoop? This handy tool changed his mind. Now we both use the spade every time we get ice cream. The spade is especially useful for getting ice cream out of the edge of the carton, and hard ice cream isn't a challenge any more."
kitchen & housewares,3 of 4,1.0,Shapen the blades and it will work fine,"I bought one of these the first time I saw it because my wife and I had such a good service from or KA Stand Mixer for many years. It looked so well built and sturdy. The noise level was so low, easy to clean, we liked it very much until we tried to make a banana smoothie, the result was banana chunks even after long periods of pulse or different speeds. I called KA service and the lady suggested to try riper bananas or even to puree the banana first in the KA food processor!"
kitchen & housewares,8 of 9,5.0,Aesthetically pleasing,this product is awesome!  it works great and it goes great with all my kitchen supplies. the stainless steel is smooth and easy to grip and it is a great conversation starter. it is very new age looking and compliments rod iron greatly. this is a wonderful product. it should be in your kitchen
kitchen & housewares,5 of 5,5.0,Does what it's supposed to do and looks good doing it.,"I bought this oven primarily for toast and light baking (potatos, frozen entres, etc.) but it has been deceptively versatile once you catch on to it's capabilities.  Just about anything that can be baked or gratineed in a full size oven can be handled in smaller serving sizes in the Sanyo Convection Oven."
kitchen & housewares,2 of 2,4.0,"Wonderful set, but cup handles not large enough...","I ordered two sets, one in green and one is white, because I like the mixed and matched look.  The cups are large, but the handles are very small even for small hands.  The rest of the set is great...very sturdy and large.    "
kitchen & housewares,4 of 4,5.0,It works great,"    This is my first coffee press and I am very pleased with the coffee I can brew with it.  It is well worth the price and the quality is very good. Your results will be good as long as you follow the directions and use coarse ground coffee. It is rated as a 4-cup unit with 6 oz. cups, but with the coffee mugs we use here in the midwest it is only a 2 cup unit. So, if you really want a 4 cup unit get the 8 cup press. If you want to try a press for coffee this is an excellent way to begin"
kitchen & housewares,,5.0,Senseo Extra Large Water Tank - Great,We have purchased several Senseo Pod Coffee Machines and they all came with the small water tank except for one which came with the extra large water tank.  The convenience of not having to refill the tank so often is worth spending the extra $$ to purchase the extra large tank. We have now replaced the tank on all our other machines with the extra large tank. 
kitchen & housewares,6 of 6,5.0,Love it!!,"Boo Hoo, I just broke my barely month old set and am here to buy another...maybe two."
kitchen & housewares,,5.0,Corelle Shadow Iris with Glasses,"Ordered in August, 2006, came fast, was in perfect condition, and looks great"
kitchen & housewares,10 of 27,2.0,Results OK,"I live in Brooklyn, and artisinal breads could not be hotter now.  I do all of my cooking from scratch, including hand rolling pastas, whipping cream with a wisk, etc.  I thought this clay would make up for my non ""professional"" oven.  You can make better baguettes (which I thought was French Bread) by turning your oven up to 500 degrees with a metal pan in the bottom and letting it get hot.  Then mold dough into shape and score dough to put on rack over heated pan.  Fill this pan with hot water and mist the sides of your oven, every two minutes for ten minutes.  Take water pan out and reduce temperature to 400 for 15-25 minutes depending on preference/altitude etc.  This pan makes the final rise easy, and the bread is decent; but you won't be wearing a barret and whistling ""Gigi"" since the result is a crispy bread which looks more like something from a California kitchen"
kitchen & housewares,1 of 2,5.0,Wonderful,I bought one to start with of this size.  I was so impressed that I bought a second.  My wife uses them for everything.
kitchen & housewares,,5.0,"How to fix the ""noise"" problem","I just got this and don't know if my cat likes it yet, but I found it very loud. I even complained to the company I bought it from (I can return it within 30 days for a full refund). Then I went on to Amazon again to read the reviews of people who claimed it was quiet. They were right. It is. "
kitchen & housewares,1 of 3,4.0,cooks nicely but product was damaged,"These pots cook nicely and so far food does not stick; however, when I received the package one of the pots was dented and the lid did not fit. I called and was told I had to send back the entire shipment and la de da which was just too much hassle."
kitchen & housewares,,5.0,Quality purchase,The flatware was as described. The pieces have a good feel to them - they are a nice weight for use. I like the caddy that the set comes in as well
kitchen & housewares,3 of 3,5.0,Urban Red  -Love It!!,We have alot of dinner guests and everyone has commented how modern and fresh looking our new corelle is - we love it!!
kitchen & housewares,15 of 15,5.0,THE BEST EVER FOR RV'S,We travel in a RV 6-7 months a year.  Both of us love to cook.  This is one of my most valuable items.  I can blacken fish or slow cook a roast.  No hot spots like other electric pans. Perfectly even heat.  The non-stick surface does not have a mark on it.  I can use it on the picnic table in hot weather. Temperature controls are accurate.   I LOVE IT.  
kitchen & housewares,1 of 1,2.0,it works...just not so well,The holes in this grater are set too far apart and make it very difficult to grate something as simple as a carrot.  It gets the job done...eventually but it's definately not easy.  No real complaints for the cheese grating quality though...it seems to work ok for that area
kitchen & housewares,4 of 4,1.0,Looks good Feels bad,"It is a great looking set. My grandson loves it, however, he slept over last night, first time since I bought it, and he would not sleep on the sheets. He said they were stiff and scratchy. He wasn't to happy with the feel of the comforter either. I had washed both and used Downey...and I will try again. If this does not help, then I am out $50+ because he cannot sleep on them. I will look for a new set, but this itme I will buy from a store...so I can feel the fabric. WHY would a company make such a nice product out of inferior material?? "
kitchen & housewares,6 of 7,1.0,I couldn't turn it on either.,"I don't know if Amazon keeps shipping the same broken scale or what, but mine would not turn on either.  I returned it"
kitchen & housewares,,5.0,Pleasantly surprised,"I purchased this set more than a year ago, without reading any reviews on it. When I came back to purchase a second set, I was amazed by all the negative feedback on this item. My set looks as new as the day I bought it, in spite of heavy use and abuse by two teenagers and repeated washing. Well.. the fact that I returned to purchase a second set says a lot, I think"
kitchen & housewares,5 of 5,5.0,Great product at an excellent price!,"Found this on amazon when they had one of their sales and it has been a great product, the non stick surface is excellent. I have used it over ten times in the past few months and it has stood up to the challenge. It doesn't have any fancy buttons and alarms and the like but delivers a great waffle every time. for less than 20 bucks I doubht you can find anything better"
kitchen & housewares,1 of 1,5.0,Best available handheld for pet fur and upholstery,We have five animals and two kids in our home.
kitchen & housewares,4 of 4,1.0,Not worth buying,"This set looks gr8 only in the foto. In reality, it has a very dull look. Not worth buying. I got 2 queen sets and greatly disappointed with this purchase from Amazon! Price is cheap, so is the quality of the Comforter set! "
kitchen & housewares,4 of 6,5.0,great grill product,"I think this is the greatest grill pan ever!  It's so easy to  handle and easy clean-up, Thanks LeCreuset! You make great cookware!"
kitchen & housewares,4 of 4,5.0,Very comfortable,"It isn't at all like what I expected.  It is a very dense Jersey (knit) and keeps shape while stretching over an 18"" mattress"
kitchen & housewares,1 of 1,2.0,Great - when the unit still works,"I've been through FOUR of these expensive units. They work great on my Great Pyrenees dog. At least they work for awhile. Then I end up trying to figure out if the batteries are dead, then if the NEW batteries I put in were dead to begin with, and then I send it back for repair. Once I got back a unit that worked again - for awhile. Then I got back a unit that never worked again.I stopped sending in my broken units after that."
kitchen & housewares,2 of 2,1.0,"Amazon, 5 stars; Elite Home, 0","This order was for four standard pillowcases (2 pkgs of 2 each) made by somebody called Elite Home, but which Amazon sent free of charge. Some time before, I had ordered and received a king-size flat sheet, king-size fitted, and four stdrd cases, at a sale price. After three washings, the stitching in the pillow cases began unravelling. I contacted Amazon -- not to have Amazon correct the problem, but to give me contact information for Elite Home.  The first customer service rep could find NOTHING on file about Elite Home, causing me to send an E-mail to Amazon about why Amazon doesn't have on file contact information with a supplier whose goods Amazon sells.  I received back from Amazon an address and phone number for Elite Home -- right here in my hometown of Cincinnati.  But when I called the number, it had been disconnected; when I checked telephone Information (411), they gave me the same number and address.  I E-mailed all that to Amazon; in response, I received an E-mail saying Amazon was going to check into Elite Home, and telling me Amazon was sending me the four free pillowcases because of my troubles.  That is this order. After 1 washing, the stitching started to unravel.  I called Amazon -- not to complain, but to advise Amazon that Elite Home may supply inferior merchandise.  I note, however, that Amazon still carries the label."
kitchen & housewares,40 of 40,5.0,These things rock,"The previous reviewer seemed to have mistaken a baking mat - replaces parchment paper or grease on a baking sheet - with a baking sheet.  What it does is provide a surface to which almost no baked products adhere.  Why you'd do a roast or pizza on top of it is beyond me.  I've used it for cookies, various candied desserts, and a number of things where you'd otherwise have to line or grease the baking pan.  In each case it performed superbly.  It's also incredibly easy to clean (unless, apparently, you do something ridiculous like puncture it)"
kitchen & housewares,,5.0,Farberware 55-cup urn,"This was for use at our church, it makes very good coffee and keeps it hot."
kitchen & housewares,9 of 9,5.0,cuisinart coffee maker,"Hands down the best coffee maker I have ever owned. Brews great coffee and having the clock and time on TOP is a major plus if you are someone who sometimes overflows the pot. ( the older I get the more I do this ha ha) It is also quiet which is nice. No moaning, groaning, or spitting with this coffemaker.  Enjoy"
kitchen & housewares,1 of 1,5.0,Chef's Pan is Great!,"I like this pan and find that I use it more than I thought.  When you first start out using it, things sometimes stick if there isn't enough liquid added.  But as the pan seasons, that problem goes away.  Clean it well after each use, preferably by hand.  This 3 quart size is a convenient size to use for a family of six.  Happy to add it to my set"
kitchen & housewares,4 of 38,1.0,DON'T BUY,"Everything sticks to it. I thought it was a non-stick, in fact I didn't think they sold anything but that now. Dont buy"
kitchen & housewares,11 of 11,5.0,Close to perfect for us...,I read all the reviews of this coffee maker before we bought one.
kitchen & housewares,5 of 6,5.0,"Osterizer 4125 6 Piece Kitchen Center, Chrome",I purchased this for my brother in Nevada who currently has not been able to eat solid food for some time now. I felt nutritionally that he was deprived due to his status and that this blender/food processor would allow him to eat balanced meals at a consistency he could tolerate.  So far it has and he is experimenting more and more with it and states he is enjoying the ability to eat more variety and normal.
kitchen & housewares,2 of 2,2.0,Sharpener Review,"The product is not what i would expect from Henkels.  It is rough to use and not a good sharpener at all.  I would have expected a honed and exact instument, but i got crap"
kitchen & housewares,,5.0,Sunbeam Hot Shot Beverage Machine,This is an excellent product for warming one or two cups of water.  We use this Hot Shot several times a day.
kitchen & housewares,3 of 3,4.0,Great product but...,"This product is teriffic, but for my personal use I needed a larger size. I avoided spending the money on this product for a long time and when it was in my gold box I could not pass it up! Everything I bakeg on it was better, and I was a great baker to start with! This is a great product for a work space if rolling out dough too!"
kitchen & housewares,,4.0,can opener,"took me a little bit to understand how to put the can in, but now i love it"
kitchen & housewares,,4.0,Nice all purpose wok,"We bought this wok about four months ago. We have been using this wok to make regular Chinese dishes, such as frying fish and rice. It works really well -- nonstick as claimed with little oil. We are very happy with this wok."
kitchen & housewares,2 of 2,1.0,Buyer Beware,"Anyone needing assistance to open jars. need not waste their money on the oxo. The jars do not stay secure and slip, from the simplest relish jar to a large mayonaisse jar. In short, it is worse than useless - unless you need a pooper-scooper when you walk your dog. It does do that fairly well"
kitchen & housewares,12 of 12,5.0,Top pick,"I had the fortune to tune in the KitchenAid online forum last week where the authors of the Mixer Bible were the panelists. It was so informative. It was great to hear that we share the same favorite attachment, the pasta roller. I honestly don't know how I got along without it for so many years. It really is easy enough to make fresh pasta on a Tuesday night, just like they said. Thank you, thank you, thank you for writing such a great book that spells out how to use all the attachments. I will definitely try to get the more of them in the near future as they will make cooking fun and fast. In the meantime, I'm working my way through all the pasta recipes in The Mixer Bible and none have disappointed so far"
kitchen & housewares,,5.0,Sharp Buy!,"I know my way around the kitchen & demand a lot from my tools. If you can get these on sale, then just do it.  They are sturdy, ez to separate & clean (just by opening the blades all the way-dishwasher safe) and they feel good in the hand AND in the handling. I know about the ""demande de le chef"" shears out there, but these are strong, reliable, handy and cut a rose stem cleanly. Great buy at $20 and lives up to Wusthof quality and simplicity."
kitchen & housewares,,4.0,"heavy, as expected.  Has flanges to cover lid well.","As far as I know (I have the 8"" and 10"" equivalents of this lid as well), this lid is the only one that has little flanges (?) that cover the spout portion of the corresponding skillet.  So less steam will escape.  If you want some steam to escape, just rotate it on the pan so that the spout is uncovered.  Also, this is the only lid in which it will be dust/flies free, as there is no resulting hole."
kitchen & housewares,10 of 16,2.0,"Sorry, don't like it","Yes, the stainless steel is good, it performs well, but the pan is awful to use. It has no pouring lip for sauces so they slosh everywhere, and what's with that ghastly handle?  I am very strong, yet I find the pan very heavy to carry when full.  The handle is uncomfortable and very long (to keep it less hot), which makes it awkward on the stove and to hold.  I do use a potholder. I have been able to get other brands which have far better handles (Fissler, Spring) and perform as well or better.  I find I use these before my All-Clad.  All-Clad has the market in the US, but there are better pans out there.  Shop around"
kitchen & housewares,2 of 2,5.0,Brew 'n Go is a Keeper,"This coffeemaker is the perfect size for travel.  It saved us on a 7 day cruise we just took.  We knew the coffee onboard would be terrible and my husband HAS to have his coffee in the morning.  The coffee brewed quickly and we even used it to make hot water for tea.  My husband uses ""to-go"" styrofoam cups with lids instead of the travel mug that comes with the coffeemaker to avoid that ""plastic"" taste that might occur with hot coffee going into the mug.  You don't have to use the travel cup to brew the coffee.  My suggestions to B&D:  supply #1 filters with the coffeemaker to use in conjunction with the mesh filter already provided.  It ensures a better tasting cup of coffee. Include a carry case with the coffee maker.  We found a really inexpensive nylon Protege padded carry case at Walmart that we used. The coffeemaker fits in it perfectly and even has room for a container of coffee and a box of filters.  If you don't use the travel mug at all when brewing coffee, you have even more room in the carry case.  I would recommend this coffeemaker to anyone who travels extensively and wants the luxury of their own coffee while on the road or on vacation"
kitchen & housewares,,5.0,Worthy Investment,Great mill at a great price!  You will love all of its uses.  (You can even make angel food cake it grinds so fine!
kitchen & housewares,6 of 7,5.0,My use every day knife!,Love the weight of this knife.  It fits my hand perfectly and is perfectly balanced.  I use this knife every day.  But if you are not accustomed to using a SHARP knife...BE careful!  This is a sharp knife.  My finger found that out real soon
kitchen & housewares,11 of 11,5.0,Love it!,"I purchased the 5.5 qt. LeCreuset oven after recommendations from Cooking Light, Cooks Illustrated and reading others' reviews.  I only wish that I would have purchased this great product sooner! I have been inspired to cook more and try new recipes.  I have also purchased the 2 qt size based on another suggestion, along with the cookbook ""Glorious One Pot Meals"" by Elizabeth Yarnell. She has lots of yummy recipes all designed around using the 2 qt size- for 2 servings."
kitchen & housewares,1 of 1,5.0,I love Chicago Metallic Cookware,"From their Muffin Pans and Cookie Sheets, to their roasting pans, Chicago Metallic cookware is heavy, solid and TRULY non-stick. I have long looked for affordable cookware that lived up to the non-stick label, CM cookware does and will last for years to come"
kitchen & housewares,15 of 15,5.0,EVERYTHING  AND MORE............,"This is my Third Foodsaver unit. First one was purchased over 15 years ago, and it still works. I gave it to my daughter when I bought my Foodsaver Professional II model. Through my own fault ( NOT THE MACHINES ) I managed to damage the strip of tape covering the heating element. Well, now it burns holes in the middle of the bags, and I lose the vacuum. Talia doesnt repair or replace the tape ( no one repairs anything anymore...silly me), but Talia offered to send me a refurbished Pro II for $50.00, and I didnt have to mail in my old one.....well.....before I called Talia, I bought their new Professional III unit. Anyway, the representative said she would keep my name on file, and I can get that refurbished unit at any time.  The reason I bought the Pro III, was the fact I didnt want to be without a vacuum sealer in my kitchen...........period."
kitchen & housewares,9 of 9,5.0,Simply great,"Perfect for baking bread--I never again will need to scrape flour off my wooden table after kneading. I've never used it for pie crusts, since I always use two layers of  plastic wrap for that, but I honestly can't imagine that _anything_ would stick to this. My bread dough has gotten much better since I don't need to use so much extra flour when I knead and shape it"
kitchen & housewares,6 of 6,5.0,I love the towels,"The towel is thick and super-soft.  For its price, this is a very good buy.  I bought two, and even after washing, they are even softer and I love the towel.  The color (Blue Mist) is pretty and want to buy some more. "
kitchen & housewares,1 of 3,1.0,Horrible product,Product not even worth a penny. Impossible to use after the first wash..Wont recommend to anyon
kitchen & housewares,22 of 26,2.0,Can't really recommend this machine,"This model has been well received by others but I can't recommend it to you. I had a Krups Novo Espresso for 15 years, which was a great machine, and made fantastic espresso quickly with no fuss. The Carezza 35004 is just a pain in the neck and does not make good espresso. It needs to be ""primed,"" which takes heat-up time and a whole process, just to get the machine ready to make coffee. With my machine, not only did the pump not work predictably, but the espresso, when it did brew, was bitter and watery. I've been making espresso for 15 years and know what it takes -- this machine simply does not make good espresso. Perhaps the more expensive Carezza machines work properly, but this one is a dud. In addition to an annoying startup process and watery coffee, the machine is also hard to clean once a cup has been made; the coffee grounds are so wet, instead of coming out in the filter basked for disposal, they adhere to the ""shower screen"" and drip like tar onto everything when you try to manually clean it. All in all, a mess, and one additional annoyance you don't need in the morning. I read that the newer Krups' were not as good as the old ones, so I can't recommend those from personal experience. But maybe $199 is too little for a decent espresso machine; you might have to pay more for a reasonable experience. "
kitchen & housewares,4 of 4,5.0,Softest Blanket Ever!,"This was for my 11 year old, who really didn't want a blanket.  When he felt it, he insisted on sleeping on top of the sheets so he could feel the blanket against him.  It is so unbelievably soft, light, and comfortable, yet warm"
kitchen & housewares,,5.0,Great Buy! No Trouble at All!,These glasses are very sturdy. I purchased them in the store and have had absolutely ZERO trouble with them. The bottom of the glass is thick and does not tip easily. They go well in the dishwasher. They are two great sizes for big and small drinks. I enjoy them very much. GREAT GLASSES!!
kitchen & housewares,1 of 1,2.0,Split within a year,"I purchased this block in Dec. 2002.  We moved into our new home in January 2003 and this block split in two places by the end of 2003.  We treated it exactly as it says - lots of mineral oil and only occasional washing.  Disappointing, now I am inclined to buy a thinner cutting board"
kitchen & housewares,5 of 6,2.0,Works but low quality,"I purchased two because the price was great.  However, the quality is low due to large manufacturing tolerances.  On one unit, the top did not fit the base, making the spinning difficult.  Oddly, by swaping the top on one unit with the base on the 2nd unit, both could be made to work adequatly.  However, once you have spun your greens, there is no way to remove the snapped on top because there is nothing to grab on to.  You have to pull up on the spinning knob, which means the unit will not last long.  I would not purchase again because it is so difficult to use.  Perhaps the unit you buy will fit better.  Good luck"
kitchen & housewares,,5.0,Enviracare HEPA air cleaner,I really think this HEPA air cleaner has helped my family with their allergy symptoms. I would recommend this item and have to all my friends. What a wonderful product! Thank you
kitchen & housewares,2 of 2,1.0,Died after 2 uses,"I loved the functionality of this little processor and the fact that it takes up so little counter space. It did a great job making pesto for 2, and the texture was perfect. I was SO disappointed when the motor died after 2 uses. After reading the other reviews here, I won't waste additional money returning it to Cuisinart. I agree with the reviewer who wrote they should be ashamed of putting their name on such a poor quality product"
