product_type,helpful,rating,title,review_text,sentiment
dvd,3 of 4,2.0,What a Letdown!,"I love Jeff Goldblum, but he didn't carry this film. The film was ruined for me the second Julane Moore (yuck!) and the ridiculous, lame token Black daughter of Goldblum showed up no doubt to satisfy nauseating political correctness in Hollywood all at the expense of this bust of a film. It's obviously too much to ask for a white protagonist to actually have a white daughter. What a concept. It just added to the disbelief of the characters (stay Goldblum), the storyline, and the ultimate letdown of this much anticipated sequel. Jurassic Park III wasn't much better",0
dvd,7 of 14,5.0,Excellent music,"I loved the movie it has a lot of hidden symbols, like Almodovar is accustomed to doing.  However, the music was the best",1
dvd,0 of 3,5.0,Good season ,A solid series until the end. Even though this season the deaths are not important it centers more on the families.  It was sad to see the serise end but it is probably the series finale ever. ,1
dvd,1 of 3,2.0,"NOT WORTH THE MONEY, OR THE TIME","I WAS VERY DISAPPOINTED WITH STEVE'S PERFORMANCE.  EVENTHOUGH IT TOOK A LOT OUT OF HIM TO REFRAIN FROM SWEARING, HIS MATERIAL TOWARDS THE END OF THE SHOW BEGAN TO DWINDLE TO THE POINT THAT IT JUST BECAME PLAIN IGNORANT, ESPECIALLY IN THE PART WHERE HE WAS EXPRESSING HOW HE WOULD ""KILL SOMEONE"", ETC., AND GLOATING BOUT IT.  AFTER I BOUGHT IT, I LATER CAUGHT IT ON A CABLE NETWORK.  GOD MAY NOT BE ""THROUGH WITH HIM YET"", BUT IT WILL BE UP TO HIM (STEVE) TO REPENT ON HIS OWN.  THIS MAY BE GOOD HUMOR FOR A MORE COMPLACENT CHRISTIAN AUDIENCE",0
dvd,1 of 4,5.0,Great collection,"If you're looking for a silly movie with no content, this is not a collection for you. The series is a great insight to a range of human emotions and finding your true self. I recommend it to anybody who loves good movies. Just beware. This set has english subtitles, so if you don't like that you can think twice before commiting to a purchase",1
dvd,1 of 2,2.0,Features listed on box not on disc,"	Although ""deleted scenes"" are promised on the back cover of the box, there are no deleted scenes on the DVD. Instead there's a perfunctory ""documentary"" which interviews the cast and other creators, who recite a common litany of how much fun it was to make the film. In this short segment there are a very few informal shots of the players that aren't in the film, but there are no deleted scenes in the normal usage of the term. Rather disappointing since the cast in audio commentary talks about seemingly dozens of neat scenes that ""hopefully will be in the DVD deleted scenes section.""",0
dvd,1 of 2,5.0,"Murder, Well Acted And With Some Ethical Questions","When Daryl Deever (William Hurt) tells TV reporter Tony Sokolow (Sigourney Weaver) he knows more than he actually does about a murder in the building where he works as a janitor, he gets more than he bargained for. Deever is a good guy, smart enough but ambitious only on his own terms. He's sort of engaged to his best friend's sister, but he's had a crush on Sokolow for two years. When the man in the building gets his throat slit, Sokolow is one of the reporters on the scene. Deever sees a perfect chance to get to meet her, so he tells her he may know something. She goes after the story and he goes after her. Sokolow is not quite engaged to a dedicated, capable man known as Joseph (Christopher Plummer), who is good friends with Sokolow's parents. It becomes clear that her wealthy parents, their rich friends and Joseph are engaged in the shadowy business of buying illegal ways for Jews to escape from the Soviet Union and to journey to Israel. And it appears that the man killed may have had an involvement, too. Before long, the man's associates learn of Deever's gambit with Sokolow and go after them to find out who was behind the killing. More lethally, the real murderer learns of what Deever said to Sokolow and believes Deever might actually know something. He goes after Deever.",1
dvd,1 of 4,2.0,Disappointing,"Beware the reviews that say this is an underrated classic and masterpiece and all that.  Was real disappointed by 9th Gate.  This film is tepid, there is none of the satanic intensity/ambiance that you find in 'Rosemary's Baby' It's too Hollywood, surprisingly, considering the maverick presence of Depp/Polanski. Film opens well, with a suicide and Depp's opportunistic character who seems to straddle the moral fence, but it never creates the proper mood or atmosphere.  Exorcist 3, which I was equally disappointed in, at least was more satanic.  I won't spoil anything for those who do want to see it, but the showdown scene between Depp and those he is purusing is awkward and poorly directed.  Emmanuelle Seigner comes across more like a hippy chick than a Demona. And the 'showdown with the devil' is a letdown to say the least.  This film could have been great but Polanski dropped the ball, considering he was the producer/director/co-screenwriter, and the film fails in all three areas. It's not horrible, so I give it 2 stars.  But don't buy this film, rent it only.  Buy Angel Heart instead",0
dvd,2 of 3,4.0,Great story and visually stunning ,"I didn't have high expectations for this movie, but it surprised and pleased me enough to watch it 3 times.  I've always like Tom Cruise and he doesn't disappoint in this movie.  But the real star is Ken Watanabe as the Samurai leader-what perfect casting! And Koyuki as the Samurai widow was just plain gorgeous.  The HD DVD transfer made an already beautiful movie that much better.  Highly recommended",1
dvd,3 of 4,5.0,A sure Top 5 Contender for best films of all time...,"..Well..at least its in my top 5 =o)..I'm not the biggest Chaplin fan.more of a Keaton and Lloyd..kinda guy..But dang if this movie dosen't do me in everytime..I never fail to fall into hysterics over the ""Feeding Chair"" Scene..or the Gibberish song..and several other scenes.and I always get teary eyed over the plight of Charlie and his little love Gamin..This movie just packs so much into its 89 or so minutes and it all flows beautifully from one frame to the next!...Don't be botherd by the hype about this being a social commentary..or a Commie film or whatever!..Its still the same little tramp who goes against any kind of social order!!....Now I have this wonderful new 2 disc Mk2 version from the Chaplin Collection box to pull out every Christmas Holiday season..along with City Lights..as I'm want to do..and Check out the little Cuban documentary on the second disc about the Traveling projectionists who take the Movie to a remote farming village to show to the people for the first time..The Tears in these peoples eyes as they watch..tell you everything about this wonderful one of a kind film",1
dvd,2 of 7,5.0,sweeeeettt...,"you gotta get the whole series....you can't just get one or two dvds...you need the whole thing, trust me.  Once you start you gotta go all the way to the end",1
dvd,3 of 3,5.0,"""Can Anyone Play?""","First off I agree with the warning to not watch the trailer first because it does give away the first set up in the movie.  When Denise Richards sees Matt Dillion and his student having a water fight os such and says something like, ""Is this just a game for the boys, or can anyone play?"" She looks so sweet and hot that it's hard to imagine her getting rough and tough just a while later.  However she pulls ift off pretty well.  In fact they all pulle their rolls off pretty well.  I couldn't understand why Kevin Bacon seemed a bit stiffer than usual, but that was actually pretty good acting....I can't really say much more about why without giving too much of a hint at one of the twists, but it's interesting when you step back and see what he was actually doing.",1
dvd,0 of 1,5.0,Very Good,"First, off, if it has Pauly Shore it is pretty much guaranteed to be funny.  In this comedy, Pauly Shore and his buddy sign up to be in the reserves because they need the money, little does he know when he picks their area of expertise, water clarifacation, that it is something that will actually be needed and they get called into active duty.  Watch this movie",1
dvd,1 of 4,1.0,Dreadful,"Flightplan, or ""Flightpanned"" is implausible posturing and shrieking. Its total disregard for facts adds foolishness to tediousness. You know where the movie is going within 20 minutes and just like a real plane flight, you spend the rest of the time waiting for it to end.",0
dvd,,5.0,The best live-action film yet for Walt Disney films!,"This film is the best film that Disney has in it's live-action collection! Every actor and actress gives their all in this great adventure that brings the ride to life. I really like all the extras on the disc as well I like seeing how the film was created, looking at deleted scenes, learning about the history of real pirates, and learning how the park ride was developed through the eyes of Walt Disney himself",1
dvd,0 of 15,1.0,A Joke.,"Pearl Jam used to be good, now they're just a joke and this DVD shows it.",0
dvd,4 of 6,5.0,A Collection For Every Child,"I could explain to you all about each show but you already know. What makes this collection great is the fact as to how it is packaged along with the price. You get 5 Christmas TV classics in a collectors case along with a 20 song sing-a-long CD. And for 25 bucks that is a deal you can't beat. That's roughly 5 bucks a show not including the CD. I got this set just so my 5 year old can grow up watching some of the ""good"" Christmas shows that I did.",1
dvd,2 of 2,5.0,If we would be taking life as seriously as you....,"... then this would be a really serious detective. As it's executed now, it's a superbly relaxed copper-gets-the-villain with serious undertones. Cool",1
dvd,11 of 20,1.0,Worst Lesbian Film of the Decade,"   Not only was the dialogue of the film trite and the plot much like a pornographic after school special, but the movie unfortunately reinforces a worldview which anti-homosexual groups been touting for years--If you're thinking turning your female frienship into a relationship, don't.  The lesbian always goes crazy and dies in the end.  ",0
dvd,7 of 14,1.0,Only for the kids!,What do we do,0
dvd,9 of 20,1.0,U won't care for this one,Sat down and saw this one on televion.,0
dvd,2 of 2,4.0,It Begins...,"This DVD kick starts the longest running animated prime-time show ever. The first season was an experiement to the show. There are many solid episodes in this 13 episode season like Bart the General, Call of the Simpsons, Krusty Gets Busted and Some Enchanted Evening.",1
dvd,,1.0,Not as Advertised,"I bought this DVD for my collection.  I do not buy full screen format DVDs.  Amazon described the DVD as ""Anamorphic, Closed-captioned, Color, Dolby, Full Screen, Widescreen, NTSC"" with an aspect ration of 2.35:1.  However, when it arrived, it was Full Screen only with an aspect ratio of 1:33.1.  Consequently, I returned it.  My recommendation, if you only want Widescreen, don't believe the description that this DVD is dual-layered and don't buy it",0
dvd,2 of 2,5.0,superb DVD,"I love this series and plan to buy more.  It is well done.  The signs are separated so one can watch just one in a sitting, or watch the whole dvd.  The word is first shown, then a mom shows the sign, then kids demonstrate (including some use of the actual object, if appropriate).  My child and I have both picked up signs quickly from this DVD",1
dvd,35 of 36,5.0,A short workout that packs a punch and will whip you up to shape,A short workout that packs a punch and will whip you up in shape!,1
dvd,5 of 37,1.0,Crap,"   I was disapointd in this show.  It was mad and release by Warners (MARVEL's biggest rival and DC's parent company), This new take on the X-Men had them behave like horny teenage doofuses,and don't get me started on the crappy writing.   Just like X2 was not the X-Men, this show was also the same.  It was in Name Only, and speaking as the only loyal Marvel fan here, That says i all",0
dvd,3 of 15,1.0,Ahhhhhhh Ha Ha Ha Ha Haaaaa!!!!,"Are you kidding me!?  This movie is beyond all redemption.  Sean Conery is a disgrace to himself, running around in a red diaper with pirate boots on.  WTF!  What's with all the naked women in this thing?  Why do they have to be naked?  They're hideous looking in the face and body.  My God, my eyes!  If this is the product of the ""love"" generation and what they found to be entertaining and mindfully stimulating, no wonder our society is crazy.  I just can't get over how profoundly corny and simple the plot and effects are, it's downright insulting to the human brain.  Whoever wrote this and was crazy enough to finance it, should be killed and then studied so we don't have another idiot of this caliber spawned",0
dvd,,5.0,Wonderful,Wonderful,1
dvd,2 of 7,2.0,Is ''cringe-worthy'' a word?,"I'm surprised by all the praise this movie gets here at Amazon and beyond. There really wasn't much here I liked. The soundtrack was the usual ""pap"" you'd expect from a family friendly movie, though the sets were nice. It seems this movie was just miscast. Mel just doesn't do comedy all that well, at least for a lead role. Jame Garner, the reason I bought this seems more like a bystander. And Jodie is Jodie and I never bought for a moment she was her character. ",0
dvd,,5.0,Great Movie!,"Ok, so it may not be in the 5-star league, but it's a great movie particularly for those who are involved in scouting. My scouts think it's too funny",1
dvd,2 of 13,5.0,Corrections please sir..,"This show undoubtly is one of the greatest around.  I have to say right off though to the guy in the first review about how they wanted to give American's their own Monty Python show and they failed because their show is BETTER than Monty Python.  Their show is not BETTER, it is of equal and noteworthy standing.  Monty Python is history that will never been changed.  They have gone on to do many other creative things.  Bob Odenkirk is doing Miller Lite commercials and I hope he does something like David has with his new appearance in Arrested Development.  I can honestly say that this show is not better, yet it is close, to Monty Pythons Flying Circus.  Both are great shows. ",1
dvd,2 of 5,2.0,The Devil Bores Read-a and Moviego-a,"I read the book and saw the movie, which other than title and major characters, have little in common.  I can't say I really liked either.  The book is a little funnier. My major learning from the whole project was when ""Who Wants to Be a Millionaire"" taught me about ""roman a clefs"", of which ""Devil"" is one.  Perhaps if I had more interest in the fashion industry, I'd have been more fascinated by the inside look that ""Devil"" provides.  Meryl Streep is very good as the apparently soulless Miranda Priestly, editor-in-chief of Runway magazine, but somehow she's never quite devil enough.  Anne Hathaway is passable in her second (or third) ""made over princess"" role.  The minor characters, including the wonderful Tracie Thoms as ""best friend"" Lily, are mostly wasted. ",0
dvd,2 of 2,4.0,Such a fun story to watch unfold in front of you,"I watched this movie ...and once it finished I decided I had to log on to Amazon and buy it up.  This film is so well done, from the characters, the actors, the dialogue and the stories.  A pure enjoyment to watch. I hope everyuone sees it at least once",1
dvd,4 of 5,1.0,Rip Off,totally disappointed..whole series is a joke...should be call Guys Act Stupid...amature editing and directing.,0
dvd,,5.0,Enchanted,"This is a great family movie, a fresh take on enchantment stories. It's rather in the style of E. Nesbit's books, using contemporary references. I find it far superior to many of Disney's usual works. It's enjoyable for adults and kids",1
dvd,3 of 6,5.0,What a great cartoon and DVD,"This cartoon gives me the entire memories when i use to watch them as a little kid.The DVD may not have the great special features,But if you ever see this sucker available in a store don't think about it just buy it",1
dvd,1 of 5,1.0,"Is The A*teens Music Video ""Heartbreak Lullaby"" On The DVD???","I just wanted to find out and please let me know dat is the A*Teens music video ""Heartbreak Lullaby"" which is part of the soundtrack for the movie on the Princess Diaries DVD ..lyke as in the Bonus Features or something?? ive been trying find out but i cant so plzz lemme know cuz I just wanna get the DVD for the music video!!",0
dvd,1 of 6,5.0,No complaints,"I was not in a rush to get this, almost forgot I ordered it, so it was a delight when it arrived, thank you very much for a smooth and speedy transaction",1
dvd,4 of 4,5.0,Season 3--Steele as good as ever!,"SEASON 1: Wonderfully funny with a lot of quick wit, incredible acting for a TV series, and classic plots.  All around a great opening season for a classic show.",1
dvd,0 of 2,2.0,sorry I got it,"could have been a truly interesting film, just plain simpleminded and annoying",0
dvd,1 of 1,5.0,Funny Action Movie,"WOW. This movie is outrageous. It was a great movie for both Ice Cube and Mike Epps. They were both great in Next Friday, so I was ready for this movie. I recommend this movie to those who enjoy comedy with their action. There is a lot of both here. I also recommend Friday After Next, because Ice Cube and Mike Epps are in that as well",1
dvd,6 of 8,5.0,"""GO"".......a movie ""pulp fiction"" wishes it could be!!!!!!!!","""GO"" takes place in a 24 hour period on christmas eve following 3 of the main characters and events.",1
dvd,,5.0,1975 World Series DVD Review,The product produced a clear picture good sound it was like being back in 1975 and experiencing that World Series for the first time. I enjoyed every minute of the games and interviews,1
dvd,3 of 13,2.0,i am the arm- the review for fans of the series.,"rent it but by all means don't buy it.  you won't watch it more than once.  this movie is not for those who have invested 25+ hours into the tv show.  although you will better understand what's going on if you have seen the show, none of this will really seem new or interesting to you.  you learn some new facts about Bob and The Man from Another Place, but nothing important.  for the most part it just tells the story as we have already pieced together from the show, adding only pointless and unrealistic new occurances (Bobby kills someone, Donna is replaced by an new actor, Coop forsees all the future comings of Laura's murder, etc).  all of the twin peaks charm that you have come to love is gone and the movie really suffers from that.  you can't only give Coop 10 meaningless lines and expect the show to succeed.  i think Lynch's efforts would have been more successful and greatly appreciated if he had made a sequel to the second series, focusing on the complications of Coop being in the Black Lodge, Harry having an emotional attachment to Coop but being forced to bring him down, etc.",0
dvd,1 of 1,5.0,Outstanding!,"If there was ever a movie that exposed the hypocrisy and meanness in people, this would be it!  Mrs. O'Hara, beautifully played by Mia Farrow, doesn't trust Edwina, the new beauty that's come to town.  The two battle it out, with Edwina coming out the loser in the end.  Or does she?  If I said any more, I'd be spoiling the story.  Just watch this movie, and enjoy.  Things are never what they seem, and I promise the ending will be worth staying for",1
dvd,,1.0,Hate it!,"To violent for anyone! This movie is horrible. The cast is good, but the plot stinks! Its just this family who have super powers. Then this kid wanted to be Mr. Incredibles side kick. (in a way)Mr. Incredible says no so then he hates him. Then the kid turns evil and kills people, and wants every body to like him. Thats origanal. There are barely any jokes you laugh once every 20 minutes, and there is way to much violence. Killing, guns, punching, bombs, and they say stupid words sometimes. I do not like the person who directed this film because he should not like violence. So I do not recommend this movie to anyone. Especially the 2 disc special edition!",0
dvd,3 of 3,5.0,Very intense and provocative,"Your milage may vary; but I found this movie white-knuckle intense and extremely provocative.  There is little danger of giving away the plot; it is not particularly complex.  Three stupid, arrogant American teenagers tempt fate by crossing an unguarded gate from Finland to the former USSR, which at the time was very much the USSR and a Very Bad Place for Americans.  They make photographs of themselves on the wrong side of the gate.  So far so good, but then they get lost and go the wrong way right into the hands of the Russians who mistake them for spies.  Some interesting subplots are also happening that keep things moving, that I'll keep a secret for ya.  I can promise you one thing:  If you are American, after seeing this, you'll salute the flag, think real hard before traveling overseas and I'll bet you never photograph yourself on the wrong side of an international border",1
dvd,2 of 2,4.0,"Good video, but our least favorite of the Baby Faith series","We own three Baby Faith DVD's.  Our favorite is ""God Made Music"", followed by ""God Made Me"".  ""God Made Animals"", while still a good video, is our least favorite.  For one, the animal puppets ranged somewhere between uninspiring and downright disturbing (but judge for yourself, I've posted some pictures).  The frog was creepy - since when do frogs have lips?  The visuals accompanying the musical sequences seemed to be less imaginative and stimulating than the other videos too.  And the undersea clips at the end looked as old as Cousteau and were thoroughly uninteresting to my one year-old son, who is entranced by the other two videos but doesn't seem to care much for this one.  My suggestion...watch before you buy, if you can.  If your kid likes it, go for it.  If not, try the other videos.  You may get a different reaction",1
dvd,6 of 25,1.0,"Oh, those poor racists lost their slaves, how sad!","(1) Scarlett O'Hara is the least likable ""heroine"" I've ever seen. She has no redeeming qualities.",0
dvd,5 of 6,2.0,"Some Laughs, But No Real Heart--""Just Friends"" Just Doesn't Cut It","Comedy comes in many forms--everything from crude slapstick to subtle satire--and in ""Just Friends"" there is an uneasy fusion of two classic movie types.  First, the movie wants to be a gross-out comedy.  The sight gags are plentiful, the physical comedy abundant and often cruel, and the dialogue absurdly unrealistic.  However, the movie also wants to be taken seriously as a typical romantic comedy--the variation where two people are meant to be together but various situations have kept them apart.  These elements have been combined successfully in the past--""There's Something About Mary"" jumps right to mind.  Here, we get something far less successful.",0
dvd,1 of 1,1.0,Let us pray,"What the HE77 was that??? Yo I tried Cam, your music is straight and all but hang up the camera and pick up the mic. Stick to your day job (rapping).",0
dvd,,4.0,A good start,"I'm new to the world of Pilates and this DVD is very helpful. The instructor explains everything clearly so that you can be sure of doing each pose correctly. The great thing about this DVD is that now that I'm getting comfortable with Pilates, I can continue using this video because it lets you chose workouts for beginners, intermediates, and advanced. There's no need to buy any additional DVDs! And days that I don't have time to fit in a whole workout, it also gives you time ranges to choose from. This video is worth buying for those wanting to try Pilates. I've recommended it to my friends, and they all use it now",1
dvd,7 of 12,2.0,Alec Baldwin Could've Been Hard-Boiled But Ends Up Soggy,"I remember going to great lengths to fit a matine showing of HEAVEN'S PRISONERS into a busy Saturday afternoon during its 1996 theatrical release. Considering the source material and the talent behind and in front of the camera, our little filmgoing party of detective-film fans and Alec Baldwin groupies (a.k.a. my mom, my stepfather, and me) found this contemporary film noir to be a big disappointment. Baldwin, who also served as co-producer, brought James Lee Burke's New Orleans ex-cop/recovering alcoholic hero Dave Robichoux from the printed page to the big screen. While Baldwin and the rest of the cast did well in fleshing out Burke's characters and have some tangy tough-guy/gal dialogue, they're hampered by two things: ",0
dvd,3 of 10,1.0,One of Clint's Worst Movies,"The Gauntlet may rank as one of Clint Eastwood's worst movies.  It is so unrealistic and silly I frankly didn't want to even finish it.  Released in 1977 after a string of some really good westerns and Dirty Harry movies, it stands out as being a real stinker.",0
dvd,,4.0,Ehhh picture quality not the greatest,"The picture quality is not very good.  It's like watching the videos on an old VHS tape taped off of television.  I've never seen a DVD in my DVD player look so not digital.  The selection is okay, the DVD opens playing a small clip of the Tears for Fears song ""Head Over Heels"" even though that video isn't on the set--but fear not, two Tears for Fears videos are here.  I bought this because I love the Level 42 video for ""Something About You,"" and I figured this was my one shot to get it on DVD.  Buy this if you just must have it, the price is a bit much for such a short little collection, this should really be in the $12.99 or less range",1
dvd,2 of 3,2.0,Pretty Lame..Could have been great but it was a great dissapointment,"There is a coliseum video about the World Heavyweight title. The tape ends when hogan was champ on his first reign. That tape is great. Gorilla Moonsoon with the commentary. The JR commentary doesn't make this garbage any better. The matches are like De ja vu let me think yes I have seen these before. Because these matches are on each and every other dvd. The extras on the dvd show the split seconds each title change. I really mean each clip has to be about 5 or 6 seconds. I know these matches were supposedly decided by the fans. I know I voted. Were the votes counted in Florida ? There are a million other matches that could have been on this dvd.  I got the first disc from Netflix because I was not going to buy it. Some may say ""He is crazy it was great"". Maybe for you it is. I have seen all of that before. I wanted this dvd to learn something new about that history. There are no perspective segments or interviews. Just overrated JR running his yap over matches he never called. I want to hear the real commentary with Jesse not JR. But WWE screwed that up. There are a lot of things just wrong about wrestling now...oh I mean Entertainment. It's garbage now. WWE has put out some good dvds its just they did a crappy job on this one. Hitman, Jake Roberts, Road Warriors, Monday Night etc etc. The dvds about the old days are the only things I look forward to because their current product is garbage. So when the thing I look forward to is as luckluster as this dvd sorry if I get a little ticked off. Experienced wrestling fan get it on Netflix or borrow it and go and get the Coliseum Video if you can find it. Rookie fan it would be informative to you.",0
dvd,3 of 3,5.0,"The Age of Innocence - ""I can't love you unless I give you up""......","There are many reviews here and I believe in their own way they all are right about this film to some degree.  My main recommendation is to be sure to watch it more than once.  If you do, it will begin to open up new vistas for you about this movie and the period in which it takes place.  Daniel Day-Lewis once again makes this film.  You feel his intense pain once he unfortunately falls in love with the ""wrong woman"" (Pfeiffer) after being engaged to the ""right woman"" (Ryder).  He is a true gentleman in every sense of the word and you mourn for him throughout this film.  Due to circumstances beyond his control, he is thrown together with the wrong woman at the very time he has been pushing to move the date up for his marriage to the right woman. There is a palpable, underlying  eroticism and sensuality that is very well developed by Day-Lewis and Pfeiffer even though they never really have an affair.  ",1
dvd,,4.0,This film is a powerful concentration of life in a small area of Italy.,"Although subtitled Grazia's island (Grazia is the lead role, magnificently realized by Valeria Golino), ""Respiro"" could have well been called ""Scenes from rural Sicilian life"", as the scenography, cinematography and tableaux-like imagery seem as important to the director as her thin narrative line. Respiro's locale is Lampedusa, a tiny island far off the west coast of Sicily. About the same latitude as Malta, this place is about as remote as it gets - Tunisia is closer than Palermo. It can be safe to say that Italian time here has pretty much stood still for decades; this is Italy of de Sica and Mascagni, not Fellini and Prada. The men go out to sea, the children play, women pack fish, old black-clad crones meddle and the languid summer air of total boredom hangs down from the cloudless sky.",1
dvd,1 of 1,4.0,Beware the Glue Man,The tale starts out with a historical reference to Chaucer.  For a fraction you wonder if you are watching the film you expected. And then you see the Michael Powell and Emeric Pressburger eagle that transitions us form mid-evil times to present day (1944) England.,1
dvd,1 of 1,5.0,Martin Short's BEST!,"In my opinion; there have not been enough roles that tap into the unique genius of Martin Short's humor with the exception of, ""Clifford"". My then teen children and I spilt our sides laughing at Short's work when we first saw this film! Several times we laughed so hard at a scene; we couldn't go on until we replayed the scene several times over. We were all in tears with uncontrolable laughter! All three of us still concider this movie to be among our most favored. Even if you are not a big fan of Martin Short; you will enjoy, ""Clifford""",1
dvd,2 of 2,5.0,Film Deserved of It's Classic Status,"""Stagecoach"" is significant, along with ""Destry Rides Again"", for redefining the Western for ""adult"" audiences.  Director John Ford achieved that by emphasizing character developement over action though the film does contain some thrilling sequences.  For sure the film does contain a number of Western archetypes(the gambler, the prostitute with a heart of gold, etc.) but they transcend the stereotypes.  ""Stagecoach"" is also significant as the film that broke John Wayne to mainstream audiences.  Wayne's entrance as the Ringo Kid is the stuff of legends.  There is not a bum performance in the impressive cast that includes the underappreciated Claire Trevor as the social pariah, Dallas, and Thomas Mitchell as Doc Boone, for which he won an Oscar.  The film's status as being historically significant is not debatable.  As first class entertainment it is timeless",1
dvd,4 of 10,2.0,"Drown, damn you, drown!!",How could Mr. Cameron take a subject like this and a cast and brig out the worst in everybody?,0
dvd,5 of 7,4.0,"ROURKE, ROBERTS, SINATRA SINGS ""SUMMER WIND""","What more can you ask for (Lou Monte doing LUNA LUNA LUNA, it's here). POPE is Vincent Patrick's best written work and his screenplay works with Rourke and Roberts doing each other justice in the lead roles.  The inside buzz is Michael Cimino sat in the directors chair, but evidence to the contrary is offered:  The film is less than 3 hours in length and significantly lacks metaphors.  Instead, POPE is a raucous and likeable tale of NYC bottom feeders whose only place in Trump Tower would be behind a broom.  Geraldine Page gives an Oscar nominated supporting turn one year before her Best Actress win for TRIP TO BOUNTIFUL.  She's more enjoyable here",1
dvd,3 of 3,5.0,The most ultra-realistic depiction of Hilter to date.,Seeing/hearing a movie such as this in the German language adds another layer which makes the movie ultra realistic.,1
dvd,9 of 10,2.0,Good for beginners only,"I go to abs classes frequently and wanted to get this DVD to help mix up my routine and give me something to do if I didn't want to leave the house.  I was a little disappointed in this DVD.  I love Self Magazine and their workouts and the amazon reviews made it seem very promising.  The routines are broken down into four separate workouts.  The only one that involved any effort on my part was the Pilates-inspired section.  As for the rest, the other sections would have you do too few reps, I felt, to get your muscles warmed up, let alone reshape them.  I think this DVD is great for beginners.  Its simple enough to follow and it won't scare you away too soon.  But if you're like me and you workout on a regular basis and just want a new routine, this probably isn't the abs workout for you",0
dvd,1 of 4,1.0,ugh!,"I got this video thinking it would be like the baby faith videos with fun and creative elements for learning development. My baby watched about two mintues and was gone. I think this is pitched as a baby video but it's really more geared toward older children. None of the elements have anything to do with the music, making is virtually useless as a learning development product. I give it a big ""thumbs down"". Try any one of the baby faith products like God Made Me, God Made Music and God Made Animals. They're awesome!",0
dvd,0 of 1,2.0,very average,this film had a few laughs but was pretty run of the mill. Pauley Shore pretty much did the same role over&over but this film had a alright charm to it for a few minutes. i saw it again recently after some years&It had the same vibe to me then as now,0
dvd,,2.0,"That's The Grudge, huh?","This was not very good, in my opinion. The Ring scared the bejeezus outta me. This was not scary. Two weeks afterwards, I still find my mind wandering about one thing...why the heck didn't they just kick that little boy in the head and send him accross the room? If I walk into my house and see a half-naked boy meowing and hissing at me, I'm gonna flip him over my knee and give him a good spankin",0
dvd,18 of 26,1.0,The worst movie I've seen in the past 5 or 10 years,Others have already described the movie; so I shall not repeat what has already said.,0
dvd,0 of 2,1.0,TERI HATCHER NAKED? BIG DEAL - WHERE'S THE CURVES?,She's built like a 12-year-old boy... give me Vida Guerra anyday,0
dvd,3 of 6,1.0,Very biased- A HUGE disappointment,"When I purchased this DVD, I was hoping to get the complete picture- an unbiased presentation. From scratch I could sense what was to come. Bad presentation coupled with one sided propaganda forms the crux of this DVD. It is not well researched and very important issues have been completely omitted. What little was discussed appeared to be very tainted. ",0
dvd,9 of 10,5.0,Highly recommended,"I bought this for my husband, because I knew he liked Seven Samurai. He was delighted with the gift, and I was surprised to find that I really like these movies too. They are entertaining and insightful and a pleasure to watch",1
dvd,,5.0,The Best Of The Electric Company Vol. 2,"Well I thought it was going to stop at Volume 1.  But, I guess it didn't.",1
dvd,1 of 1,5.0,An absolutely wonderful film.  I loved it !!!!!!!,I bought this as a dvd for home use.  I won't repeat the story as others have done so already.  I loved the story.  The plot was well put together and solid.  The acting was wonderful.  I have watched it a couple of times now and enjoy it more each time I see it. I really am enjoying the fun of this film.  I'd suggest to folks to just relax and watch a terrific and humorous film.  It is made to be light with family values of what counts in life.    Tim did an outstanding job as he always does. The chasing scenes with Tim on all fours becoming a dog; the dog behaviors as a human had me rolling. It is one of the funniest films I've seen in a long time.  As an adult I loved it and would buy it again. I'm thrilled to see Disney making such terrific and wonderful films.  It was tastefully done.  The caged scenes were carefully done.  No bad language just a wonderful film that can be enjoyed as another eventual classic among the Disney films.  And no I didn't perceive this as a film geared toward small children.  Perhaps pre-teens and up would be my guess.  To demean the film based on the expectation that tiny children would appreciate the story is not realistic nor does it do justice for what the film is.  It is a wonderful film with a great storyline!!  corinn,1
dvd,,5.0,A Real Student of History - Pursuer,"""Student of History"" is a student of Christian biased history. There are plenty of qualified scholars, and current book like that of theologian Bart Ehman for one, who show that early Christianity was based on forged documents that claimed earlier pedigree, but were written by ambitious men who sought to dominate a very wide spead of ideas about who and what those events in Judea were about. (Not Paliestine! The Romans named the region Palestine after the war against the Jews in 70CE). The fact that one man (Constantine) sought a single authoritive finality was a political move, not an act or miracle of ""God."" Authority of apostles is more Christian myth and power assertion, not historical proof of the varacity of the Bible and Christian claims. Objective scholarship has shown for example that a church father (probably Iraneus) forged copies of Josephus by adding the paragraphs that refer to Jesus. It is easy to understand when we remember that typewriters and copy machines did not exist then! Handwriting is sort of a give-away, especially when other earlier copies exist with no insets about Jesus. What is known about the Gospel of Thomas and other second century altnative Christian texts is that they were warred against by the eventual winner. It might have gone otherwise and then people like you would be claiming a completely different set of circumstances as facts. People with no authority like Iraneus wrote tracts condemning any other view than his own and those of his small cult. He called Arius of Alexander for example, a heretic. But he had no authority to do so. He forged documents to prove it never realizing that in the future, others would also forge whatever they found expedient to make reality for believers. Paul called it ""Lying to bring you the truth."" But a lie is a lie and historians can't make lies facts. So the yoke of bias due to conditioned belief must be thrown off if one is to be a true historian and seeker of truth.",1
