,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,product_type,helpful,rating,title,review_text,sentiment
1261,926,1179,1595,kitchen & housewares,,5.0,Great pans!,"I have 4 of these cookie sheets, and am ordering more.  I bake in quantity, and these sheets are the only ones I've found that don't warp when heated, and that come clean without intense effort.  They also maintain a very consistent heat, so that all the cookies on the sheet brown at the same time. ",1
1262,546,1974,1739,kitchen & housewares,16 of 31,1.0,Old Technology Fat Separator,"Once upon a time, not too long ago, they made and sold fat separators that permitted the juice to flow out from the bottom of the separator. This meant that the cook could harvest all of the juice, plus the tasty bits,  instead of, as with this product, having to strain the sauce first (for the  bits) and then sacrifice some of the sauce (a small amount to be sure),  lest the fat start to flow through the spout as well. This product is  really just a step away from spoon and ice cube, and not a big step,  considering that it's not a complete solution. If the cooks's purpose were  to collect the fat--e.g., chicken schmalz--free from juices, it would  present the same problems",0
1263,909,35,279,kitchen & housewares,1 of 1,2.0,"Package says ""Not Recommended for Left-Handers""","I purchased this knife, and when it arrived, the package said, ""Not recommended for left-handers.""  If Henckels chooses to design only for right-handed people, that's their right, but they should disclose it clearly.  Second, [Amazon.com] should include such information in their editorial review.  I'm left-handed, and I'll add this to my can opener and vegetable peeler as one-way kitchen gadgets",0
1264,649,1285,1223,kitchen & housewares,,5.0,FiestaWare brings color to life,"This is a great set of dinnerware!! After 25 years, my husband and I decided to bring some color into our lives by replacing our wedding gift white Corelle with festive FiestaWare. How lovely to open the cabinets and see color!!! We've mixed colors and have an eight piece display of color. FiestaWare is not only beautiful, but durable.  And it can be put in the dishwasher, microwave, oven and freezer!!! It may cost a bit more than some of the trendy stuff available, but it's adaptability to all uses makes it a fabulous value!!! If you are at all tempted by it --- BUY IT!!!! You will LOVE it! Put some color in your life",1
1265,1377,1745,86,kitchen & housewares,1 of 1,2.0,Disappointed with KitchenAid this time...,"I have this scraper and after just a few uses, it fell apart at the connection in the center. Normally, I rave about KitchenAid, but this product was truly a disappointment",0
1266,1201,1522,359,kitchen & housewares,0 of 1,2.0,Low price low quality,"The way specifications were mentioned it sounded a good deal, and price comparision made it more real, but after getting the item I found that it's true: Low Price, Low Quality... Don't fall for this deal. I am disappointed",0
1267,265,576,582,kitchen & housewares,7 of 7,5.0,Exceptonal Cookware!,"Honestly... I do not, for the likes of me, understand why anyone would give this cookware a bad review.  It appears that those who have, either can't read or didn't bother.",1
1268,950,1240,463,kitchen & housewares,,2.0,Disappointment,"I've had two of these now, and they both had one serious flaw: the trumpeted ""brew and pause"" feature DOES NOT WORK.  Pull the carafe out during brewing and treat yourself to a steaming hot waterfall of coffee that would almost be comical if it weren't such a relentless pain in the neck to clean up.",0
1269,1363,257,1601,kitchen & housewares,4 of 7,2.0,My husband almost burned the house down...,"I myself am not a coffee drinker but after watching the lengths that my husband has gone through to get keep his coffee hot, I will agree with other reviewers, this Delonghi is Dewrongi. My husband has to boil the water in a kettle to pre-heat the carafe before brewing. If he doesn't get a chance to drink it right away, he puts the carafe (filled with coffee) onto the stovetop on low.  Well a couple mornings ago, we were both rushing around to get the kids off to school and off to work. Without thinking, he put the carafe on the burner but must have accidentally cranked it to high heat. Next thing I know I'm screaming from the kitchen because the carafe is on fire with 2 foot flames quickly spreading. He dumped a pot of cold water on it and hallelujah, no damage was done. (We are so lucky as we are selling our home in a few months.",0
1270,686,1571,586,kitchen & housewares,12 of 12,4.0,Best way to hang curtains on metal surfaces,"Like many homemakers, I generally leave fixture installation to the man of the house.  My husband refused to drill into our metal doors in order to install conventional curtain rods.  I went without curtains over our kitchen doorway for years and always felt that something was missing.  These magnetic curtain rods solved that problem.  The rod holders attach magnetically without screws or bolts.  The holders have never shifted out of place and have not scuffed or scratched my door.  The curtain rods are stable enough to hold heavy canvas curtains. I installed the set in a moment's time with very little effort.  My husband was surprised and thrilled that I found a way to hang curtains without marring the metal surface of the door.",1
1271,747,59,1049,kitchen & housewares,,5.0,Makes The Best Coffee,"I have owned at least six other coffee pots and was never satisfied with home made coffee, so Dunkin Donuts was where I would head to on my way to work.  I got this coffee pot and I buy Dunkin Donuts coffee and grind it with the Proline Kitchenaid Grinder and it is the best coffee I have ever had.  Recently I had a kitchen remodel and the electrician showed up with his cup of coffee in hand from Dunkin Donuts.  I asked him later in the day if he wanted a cup of coffee and he was hesitant stating he did not like coffee from home coffee pots.  Well, I assured him he would love it. After having my coffee, for the rest of the week he never showed up with his own coffee, actually said, he preferred my coffee.  After the job was over, he saw my sister a few weeks later and he mentioned how he missed the coffee I made.  This is the best ever, perfect coffee every time and the perfect temperature. ",1
1272,76,1740,1959,kitchen & housewares,2 of 2,1.0,Hard to clean,"I picked this up recently and tried several varieties of loose tea in it.  The bottom line is that tea does get stuck in the one that I own.  I have tried a couple of methods to get the tea out to no avail.  It might be hard to see from the picture, but the ""holes"" for the water are actually slits in the bottom around the bottom rim of the infuser.  The slits are actually sickle shaped and the tea gets caught in the narrow areas.  I imaging that differences in the cuts would either make or break this product.  In my case they make me want to break it",0
1273,660,963,530,kitchen & housewares,24 of 26,1.0,Great ... as long as it worked,"I used this thermometer fewer than 10 times before it stopped working.  For the most part, it no longer registers any temperature, and when it does it reads 75-100 degrees too cool.  While it was working, I definitely preferred it to my analog candy thermometer because it was less bulky, but I certainly can't recommend it now.  ",0
1274,1992,925,908,kitchen & housewares,4 of 4,5.0,Aroma Rice Cooker is an Absolute Essential Today,"This cooker makes the best jasmine rice if you measure 1 1/2 cups raw, jasmine rice into the cooker, wash it under cold water for 3 washings, and then fill the cooker with water up just under the 2 cup mark (more like 1 1/2 cups water) with the washed rice still in the cooker. Just push the button and taste GREAT, FLUFFY rice - EVERYTIME in only 20 minutes or less!",1
1275,1433,850,684,kitchen & housewares,1 of 3,1.0,WARPED TOP,"I FOLLOWED BREAKIN INSTRUCTIONS AS WRITTEN ON PG 3.THE CLEAR SEE-THRU TOP WARPED.UNIT WORKS,BUT IS UGLY. I CONTACTED SALTON AND WAS TOLD MY UNIT WAS OUT OF WARRANTY,TOO OLD! I MAILED COPIES OF MY INVOICE. NO RESPONSE.I GAVE UP.I WAS VERY HAPPY WITH YOUR SERVICE,BUT WONDER IF DRIVING TO WALMART MIGHT HAVE BEEN BETTER.",0
1276,1824,87,1404,kitchen & housewares,1 of 2,1.0,poor reliability,This unit was a great addition until the probe went bad after only a few months.  Not recommended,0
1277,492,383,158,kitchen & housewares,4 of 5,1.0,Unsatisfactory,No postives to report.,0
1278,1932,1382,1732,kitchen & housewares,22 of 22,1.0,Don't bother with this model,Read the description carefully. It states the speaker range is 50' not the microphone. My dog stood 10' away from it and even with the sensitivity on high and her barking right at the thing it wouldn't trigger. Matter of fact I never could get it to trigger with barking. The only time it did go off was when I put the batteries in for the first time and my husband was mowing the lawn on his big riding mower and he knocked into a chicken wire fence which made me run out to get it with the unit in my hand. Even then it didn't go off till I was about 4 feet from the mower.,0
1279,342,103,1820,kitchen & housewares,1 of 4,1.0,DeLonghi Service and Quality Stinks,"I bought a machine similar to this one late last year - it broke after about 30 cups.  The 'tap' for the steam jammed.  I'm still waiting for the repaired machine to be returned after 3 months - yes months, not weeks.  According to DeLonghi service it will be another month before it's repaired.  I have no faith this will happen, nor that it will work for any length of time after I receive it.  Their service people, while reasonably pleasant, don't help - they know virtually nothing and seem reluctant to go beyond just answering your questions.  If you're smart, you'll go buy a coffee machine from someone else",0
1280,750,1951,1600,kitchen & housewares,1 of 1,5.0,Does everything you'd expect.,Excellent. Was a replacement iron for a different brand I dropped after over ten years service. Features have improved,1
1281,1300,877,1510,kitchen & housewares,,1.0,the unit didn't power on!,"I got this on sale from Targets for $35.  Eagerly I plugged in the unit, turned the variable dial to maximum steam, and increased the digital dial to  7.  And then I waited, and waited, and waited, for 10 minutes.  The iron never warmed up, let alone hot enough to iron anything.  I can't say this is a bad product, but surely I got a non-working unit",0
1282,917,731,330,kitchen & housewares,2 of 2,1.0,Too small and Too slippery,"The bag is narrow and difficult to fill.  You invariably end up with a mess which gets even more messy because the bag is made from a very slippery plastic.  I had no luck using this bag, even though I gave it two chances",0
1283,243,998,775,kitchen & housewares,2 of 5,5.0,Different pattern compared to usual correlle stuff,Got damaged in shipping ...but amazon happily replaced with a new one..Great CS amazon.Thanks,1
1284,1131,661,1058,kitchen & housewares,,4.0,Good Tea Pot for Your Money,"This teapot was a good buy all in all.  It's true about how the leaves container doesn't stay in a static position... this concerned me at first, but it hasn't been a problem.  The tea press will slide down over time without leaves in the pot, I put it in the leaves container on an angle and this stops that from happening.  I have never had a problem loosing heat to fast from this pot, contrary to previous reviews.  Yeah, some things could be better quality... but considering the price I'd call it a good buy",1
1285,675,1585,233,kitchen & housewares,2 of 2,1.0,Waste of money,"This mixer is so weak it couldn't mix air. It's horribly under powered. Seriously, it bogs down mixing mashed potatoes, and I'm talking INSTANT mashed potatoes! And mix protein drinks?? Forget about it. It leaves clumps because it doesn't spin fast enough. I'd do better twirling my finger in the glass.",0
1286,749,1491,407,kitchen & housewares,3 of 4,5.0,Le Creuset dutch oven ,"For those of you that enjoy cooking and the best for your kitchen, these dutch ovens are a must!  Excellent for slow cooked stews, roasts and soups.  Wonderful heat retention with the cast iron core and the enamel coating keeps it a snap to clean.  No sticking and no taste or metal reactions plus the colors are so attractive, they can be a really nice accent in your kitchen. ",1
1287,693,854,1170,kitchen & housewares,4 of 8,1.0,George Forman GR36CB,"This is our second George F grill.  The first one burned out after about 5 years.  We liked but could not get the same size so we got this one.  It was bigger than we wanted but we had no other choices.  WHAT A MISTAKE!!!!  After less than one year and not heavy use the connector to the thermostat (spade conn.) just fell apart.  Being the handy man that I am, I fixed it.  Today (9/6/2005) it burned out again.  This grill is a fire hazard and should be recalled.  It is a piece of junk.  We will replace it with a different brand.  Thanks for nothing George",0
1288,1714,1172,1485,kitchen & housewares,25 of 25,2.0,Not as sturdy as it looks...,"I am a man who loves his tea.  I drink up to a dozen cups a day, so I use my tea ball quite frequently.  My major complaint with most tea balls, and the reason I must always replace them is that eventually the clip begins to not fasten securely.  Over time this gets worse, and the tea ball becomes unusable.  There are other balls with clips that are a bit more sturdy.  ",0
1289,576,1199,367,kitchen & housewares,1 of 1,4.0,Good but fussy,"This is a pretty good timer with two timing capability, but the only complaint I have with it is that you have to push a minimum of four different buttons just to stop the timer and get it to stop the led screen from flashing.  However, it has very nifty features and the sound of the timer is not too irritating.  Also, the five minute warning is very useful",1
1290,227,32,1636,kitchen & housewares,7 of 8,1.0,Disappointment,"I felt disapointed with the quality of this bake set. The grill cover started to desapair, and the last time I cooked a stek using this set, the paint sticked to the meat, leaving black spots. It started to show deteriorazion and everytime I washed I have to dried it up immediately otherwise mark of rust starts to show soon.",0
1291,1612,1592,1575,kitchen & housewares,4 of 6,5.0,Ultimate use,"Let's face it, you make an effort to have your home clean and coordinated.  Nice furniture and practical book shelves.  But you do not live alone; there is probably a canine or feline lurking around.  It may seem novel to buy a bowl with a picture of Garfield on it or some cutesy saying.  But in the long run this durable, multi use, dishwasher safe, bowl will look much better and your companion will not have to look embarrassed every time he/she wants a few laps of water.",1
1292,1990,1445,326,kitchen & housewares,1 of 1,5.0,Powerful Little Vaccumm,I've had this model of the Shark for a couple of months now and it is working great. It has a powerful suction compared to my Duster Buster. I have had no problems with the battery so far and it seems to last the adertised 15 minutes. I too concerned over the HEPA filters.  You can do a decent job cleaning it and I plan to clean it well with my ShopVac to extend the life. The vacuum and accessories fit nicely into the stand. I would definitely recommend this product for quick vaccums around the house and in the car,1
1293,1580,794,396,kitchen & housewares,0 of 5,1.0,Hard to rate,"This item was ordered 1/4/06 it is now 2/25/06 and has not yet been shipped. Hard to rate the item, but for sure you can see the rating for delivery",0
1294,863,1667,1186,kitchen & housewares,1 of 1,2.0,Quality of This Product Does Not Match Cuisinart's Reputation,Cuisinart is one manufacturer that has capitalized on its brand name and produced this inferior product. My criticisms of this machine: ,0
1295,943,1482,1423,kitchen & housewares,8 of 8,5.0,Works well; just what I was looking for,"I bought this timer, because my husband wanted one similar to the one his mom had, with the big display and the simple, three-button operation. This particular timer was better priced than most I looked at, and I liked the extra large display. I have been very happy with it. The buttons don't stick like other timers I have used. I like the way the memory feature works, and the bonus feature that it can count up is also nice",1
1296,378,1547,1616,kitchen & housewares,26 of 27,5.0,Perfect all-in-one pan,"I do a lot of stir frying, using one pan to do many dishes.  As a result I needed a pan that had non-stick quality for quick and easy cleaning and one that could take high heat from my professional stovetop.  When pan and oil are heated to the right temperature the interior 18/10 stainless steel surface behaved as if it were nonstick.  The heat was evenly conducted bottom through the sides, this due to the aluminium core sandwich being continuous from the bottom up the sides.  The sides are high enough to not have food spill out in the process of vigourous stir frying. The height is also good for small item deep frying.  The steep sloping of the sides enabled food to rotate well, falling back easily into the pan.  Quality pans tend to be heavy,  All Clad without exception but this size is perfectly manageable for tossing ingredients if need to.  It also cooks a generous portion for one to two persons.  All types(including metal) of utensils can be used with it.  This is a solid, handsome and versatile pan with wonderful easy care and use.  It is a total joy to cook with and one that gives you confidence that it will last a long, long time",1
1297,797,45,1387,kitchen & housewares,1 of 1,5.0,Works great,Solidly built with easy to read numbers. Looks like it will last a long time  although it was a little pricey.,1
1298,0,147,1469,kitchen & housewares,14 of 14,2.0,It's ok but a bit fragile,Firstly this set arrived with the small lid broken.  Amazon of course sent a replacement set but then the large lid was broken on that one.  I now have my full set however it feels kind of thin and fragile.  It's an ok buy but when the time comes to replace them I'll be looking for something a bit more durable,0
1299,579,1607,910,kitchen & housewares,43 of 43,5.0,Very Nicely-Built Aebleskiver Pan,"I've been cooking aebleskivers for several years in an excellent no-name cast iron pan that I bought in Solvang ten years ago.  It is very well broken in with a smooth non-stick patina in all seven indents.  I want to teach my sons how to cook aebleskivers themselves because they will be out on their own soon, and it never hurts to be able to attract a woman who loves Danish delicacies!  ",1
1300,1596,230,1526,kitchen & housewares,8 of 28,2.0,Iced by Machine,"This machine does not make clear ice, just like your in-refrigerator does not make clear ice.",0
1301,105,567,698,kitchen & housewares,4 of 4,1.0,Good...until the rivets snap,"I was happy with the performance of the strainer...easy to clean, fit well over the edges of pans, etc. But only a month after I received it, the handle snapped right off. I was draining a can of vegetables, so it doesn't seem to me that was overdoing it. I'll definitely check the fastenings on the next strainer I buy",0
1302,1097,331,838,kitchen & housewares,0 of 5,1.0,Horrible tasting ice cream that costs more than premium,"I bought this item on sale at Shopko, where it will be returned today.  I froze the gel disk as instructed, bought all the ingredients listed in the recipe booklet for vanilla ice cream, cooled the ingredients after mixing as instructed.  After 45 minutes of mixing I ended up with ice cream soup. You could let this thing run forever and never end up with ice cream that is set up enough to eat.  I put it in a container in the freezer.  The next morning I had an ice cream brick.  Not to be deterred I microwaved it for 15 seconds until it was soft enough to actually remove with my metal ice cream scoop.  This stuff gets harder than cement!  After all this work the ice cream had a bad plastic-like aftertaste.  I had to throw it all out.  ",0
1303,1391,1606,362,kitchen & housewares,6 of 7,2.0,Boils fast but this is a flawed kettle,"Well reviewed on amazon but this kettle is lacking. The copper does, indeed, boil water fast; and that's the job of a kettle, I admit. However, the button/trigger that opens the spout is too close to the steam and you're forever guarding your fingers and shying away from the kettle. As you tilt the kettle to pour, you're also tilting the steam nearer to your fingers. It's uncomfortable at best and searing at worst. ",0
1304,134,1270,637,kitchen & housewares,3 of 3,4.0,Good Enough - and then some,"Purchased these to go with a 7 inch Henckels International santoku that I've been using for years, and the phrase that comes to mind to describe all Fine Edge cutlery is ""good enough.""  No, it isn't restaurant quality, and yes, if you put these through the dishwasher they'll tarnish and probably even start to rust (any metal designated as ""stainless"" is rust resistant rather than rust proof, and reviewers of other Henckels products complaining about rust and tarnish probably aren't treating their knives very well).  As a graduate student on a budget who enjoys cooking, but doesn't always have the time for it, these knives are an ideal compromise between price and quality.  Be aware that they will occasionally require sharpening - I've had the santoku for almost three years and run it through a commercially available ceramic disk sharpener every few months and it still cuts very nicely - and should probably be hand-washed for longest life.  With that little bit of maintenance, however, this three piece set can meet nearly all of your cooking needs (it meets all of mine, but then I don't often dress poultry, filet my own fish, or do much that would require a cleaver or really subtle boning knife) for quite a nice price",1
1305,1666,706,1956,kitchen & housewares,6 of 7,1.0,Disappointing piece of junk,"I have several other Kitchen Aid appliances and they are all great - solid, hefty machines that do superior work, the type of items Kitchen Aid has built a reputation on.  So that is why I bought this coffee maker (actually I have the previous model before this ""update"").  Boy, howdy!  Was I blind-sighted!  The quality of the housing is no better than a Mr. Coffee for 1/4 the price, and I too, have experienced the leaking problems like other reviewers have noted.  And on mine, the spring that keeps the shut off unit down while you take the pot off the machine to have that first cup while it is still brewing - well, it decided to not do it's job only after about a month of owning it.  The unit leaks coffee as if that is what it was designed to do.  HEY, KITCHEN AID ENGINEERS - DO YOU READ THESE AMAZON REVIEWS?  IF YOU DO, THEN GO BACK TO THE DRAWING BOARD AND MAKE A COFFEE MAKER THAT IS IN LINE WITH YOUR OTHER PRODUCTS!  AND GIVE THOSE OF US THAT BOUGHT YOUR PREVIOUS JUNK A FULL CREDIT TRADE IN TO UPGRADE TO IT ONCE IT IS AVAILABLE!  HOW HARD IS IT TO MAKE A GOOD COFFEE MAKER?  MY GRANDMA'S EARLY 70'S MR. COFFEE IS STILL PERKING STRONG - WHAT AN EMBARASSMENT TO KITCHEN AID.  Nuff' said",0
1306,480,927,1121,kitchen & housewares,6 of 24,1.0,Received wrong one THREE times,"I ordered the Pro 5 Plus three times and recieved the wrong one 3 times.  They kept sending the ""Commercial 5 mixer.""  In the meantime I have accumulated 2 shoping bags full of baking goods.  I have ordered many  ""cookie"" art books, along with many supplies as well as the Set of 3 Pasta Maker attachment for this mixer.  This has been going on since the beginning of December.  But no mixer!",0
1307,1072,551,565,kitchen & housewares,9 of 9,5.0,Great HUGE pan,"This is a great roasting pan and is heavy and solid in the way all All Clad pans are. But it is huge. If you frequently roast 20 lb turkeys or half an ox, this pan is for you. A regular roasting chicken looks pretty small and forlorn. It is a terrifically well-made roaster, but I find I also need one just a bit smaller",1
1308,1122,1469,349,kitchen & housewares,,4.0,French Press Coffee -- Why take the time.,"     For ideal coffee using a French press is the best method.  It takes a bit more time and effort, but results in much better tasting coffee.  This is because due to the lower temperatures and the lack of a paper filter the coffee oils stay in tact.  This adds a lot of flavor to the coffee that is lost otherwise.  ",1
1309,854,591,297,kitchen & housewares,9 of 10,5.0,A Step Above the Rest,"I have only used this blender once, but already I love it.  I will update my review if anything changes.  No more cheapo blenders for me!  I have tried Oster (really bad), and Black and Decker from Walmart (a tad better, but it didn't work on frozen fruit and ice).",1
1310,1781,82,855,kitchen & housewares,2 of 2,4.0,Overall pretty good,"These are hefty, and not super soft but high quality. No fancy stitching or detail of any kind. Ran a little small for my king bed, but you can't beat the price.",1
1311,1946,1701,1476,kitchen & housewares,8 of 8,1.0,Fresh out of the box,Took the blender out of the box. Cleaned the jar and lid and started trying to use.  It ran for a few seconds and then I started smelling something burning and the blender quit.  I attempted to contact customer support and couldn't get through.  The telephone message suggested I leave a message and they would call back.  I attempted to leave a message but it said the mailbox was full.  Not a good sign,0
1312,1026,154,118,kitchen & housewares,9 of 10,4.0,Stainless Steel is the best,"I love this tea kettle.  It not only looks great but is of heavy duty construction unlike those $10 aluminum throw-aways.  Since I am only an occasional tea drinker, I tend to leave water in the kettle and move it to hot burners when cooling (I have cast iron elements/electric oven so burners stay hot for awhile after use).  Other tea kettles create rusty water, since water remains in the kettle.  Not this one!  It boils water rapidly and is great looking on the stove.  My handle does not get hot and, like I said, I have cast iron elements which really heat up and remain hot.  I do agree that you cannot take the whistle off without an oven mit.  That's the only flaw; they should have made the whistle heat resistant like the handle",1
1313,26,733,1893,kitchen & housewares,8 of 8,2.0,Incredibly Annoying!!!,"I have never written an online review for a product before, but I am so annoyed by this dumb sifter that I just had to. I am not a ""speed"" baker of any sort, but I have four kids and do like to make birthday cakes, muffins, cookies, etc. My old sifter was so old it was getting flecks of rust into the flour, so I started looking for a new one. I chose this one after reading all the online reviews, and even though I saw that a few people found it slow, I was not prepared for how slow it really is! I just sifted 3+ cups of confectioner's sugar for cake frosting and it took over five minutes. As another reviewer said, in order to make it go faster I shook more vigorously and then had to keep changing hands because they got tired. (I have never ever been tired out from BAKING before, fer' pete's sake!!!) I'm not convinced that the people who designed this product have ever actually USED a sifter. I'm stuck with the thing now, I suppose, so I'll learn to just go slower. But it is literally about one tenth the speed of my old sifter - which was just your typical grocery store thing with a crank on one side. The one thing I really like is the caps for both ends - an innovation I'm surprised nobody else has come up with. But that doesn't redeem the product for me. In fact, if I can put my hands on another one of those old-fashioned ones (at a thrift store, maybe) I'll snap it up and put this new one in the Goodwill bin.",0
1314,932,251,1357,kitchen & housewares,4 of 4,5.0,These towels are so soft and fluffy! ,"I love using them and when washed in fabric softener they are great.  It is a great deal.  Was kind of worried before purchase from reading some of the other reviews but after having had them a week, my whole family loves them.  They are much better than the more expensive famous designer towels that I have.  For people who are complaining about these towels, go price similar items at your local high end department stores",1
1315,1652,547,1698,kitchen & housewares,1 of 2,1.0,Amazon is cheating. Never trust them. Never.,I ordered this stupid thing one month ago and they delayed multiple times and kept saying delay. These things will never come. So never expect cheap things from Amazon although they tried very hard to convince you to wait.,0
1316,137,1889,1848,kitchen & housewares,4 of 4,5.0,Outstanding Utility knives!,"At first I was turned off by the bright (gaudy) colors.  However, I have learned to appreciate that these knives are color-coded! They stand out in the knife drawer, and you can always find the one you are looking for.  Consequently, the right knife is used to get the job done.",1
1317,224,867,472,kitchen & housewares,3 of 3,4.0,Great purchase!,"The silverware is extremely nice - compared to other I bought elsewhere.  They are polished for a nice feel, and combined with the weight, this makes for pleasure while eating.  Also, saving more than 50% from the original price is awesome!!  :",1
1318,974,834,833,kitchen & housewares,5 of 13,1.0,Do not buy.,I accidentally ruined my father's old baking stone so I bought this on for him to replace it. Everything sticks to it! We thought maybe it just needed to be seasoned a bit before it stopped sticking. We've had it for over a month and we use it at least four times a week and it continues to make a mess out of anything we bake on it. That's not even the worst of it. It puts out a disgusting smell in the oven. Just last night we used it and had to sit it in the garage and open up the entire house because we all had headaches and our eyes burned from whatever fumes it was releasing. I definitely DO NOT recommend this item.,0
1319,426,1938,1050,kitchen & housewares,5 of 6,2.0,Get Krups 230-70 Egg Express Egg Cooker instead,The Cuisinart egg cooker:,0
1320,1889,584,930,kitchen & housewares,1 of 1,5.0,I just love this machine,"I got this as a gift from my mother when I moved to my first apartment away from home. She already had one, and loved it.  I use mine quite frequently, and makes quick work of dicing onions and peppers for philly steaks or burgers.  My brother and father have also since purchased these units.  I have had mine going on 5 years now, not a problem with it.  great value, good gift for cooks for one or two, who do not need a huge unit to chop stuff. ",1
1321,1724,1958,846,kitchen & housewares,3 of 3,4.0,yummy ice cream,I had tried a different ice cream maker that you had to freeze the bowl and returned it. It was too annoying to keep freezing the bowl and it took up too much space in my freezer. I love the cuisinaret Ice-50bc it makes great ice cream. The only negative is the noise and that's why I gave it 4 stars instead of 5. It is extremely noisy so I pretty much have to leave the room when it's on. I do recommend the Ben and Jerry's ice cream book but wish they would revise it or do another one. See my review on it,1
1322,462,56,211,kitchen & housewares,8 of 8,5.0,Beautiful and sturdy,"My Joyce Chen bowls arrived perfectly packed and in excellent shape.  The individual boxes themselves were sturdy and have extra cushioning inside, spoon and chopsticks were wrapped separately.   My son is addicted to Ramen Noodles and serving them in these bowls takes it up a notch.  I love the chopsticks that come with the set.  They have  grooves at the tip that serve to hold slippery noodle better than anything I have ever seen. These noodle bowls make a 15 cent meal look so special and I wouldn't hesitate to order more as gifts",1
1323,1591,296,1127,kitchen & housewares,14 of 16,1.0,"Nice concept, but doesn't measure up...","I was really excited to get the aluminum foil out of the bottom of my oven when I found this product, however, it didn't last very long.",0
1324,124,962,1746,kitchen & housewares,,5.0,No rust for me,I've had my set for about a year a half.  I haven't had one speck of rust - I wonder if they had a bad batch at some point??  I would definately take them back.  I can see how they'd be too big/heavy for kids - but for adults they're great.  Fit the contours of your mouth very nicely.  I use mine with Fiestaware and they look great together,1
1325,800,1154,1985,kitchen & housewares,4 of 4,5.0,VERY PLEASED,I PURCHASED THIS ITEM IN AUG.   I CLEANED THE ENTIRE HOUSE AND IT WORKED WONDERFUL.  IT WAS EASY TO PUT TOGETHER AND VERY EASY TO CLEAN UP WHEN FINISHED.   I GIVE THIS ITEM A 5 STAR.,1
1326,1738,873,1719,kitchen & housewares,,5.0,Great Scoop[,This ice cream scoop recieved a great review in a cooking magazine so I bought it and love it,1
1327,1646,526,19,kitchen & housewares,,5.0,"Excelent quality, soft",I love the quality and softness of this product.  The Sheet set fit perfectly on my bed.  And the price is unbeatabl,1
1328,1210,1790,1001,kitchen & housewares,1 of 2,5.0,Marble,Found this item on the net when it was ,1
1329,1273,1468,1216,kitchen & housewares,,5.0,Fantastic Filters,Wow! Finally a product that does what it claims to do; it filters water! Incroyable,1
1330,130,1156,125,kitchen & housewares,2 of 2,1.0,Big and Leaky,"This is a neat idea ruined by shoddy manufacturing. First of all, this coffemaker is a lot bigger than most regular ones, especially the height. I can't fill this one without pulling it all the way out to the front of the counter. This takes up a lot of room for small kitchens or crowded countertops. The whole thing is also made out of plastic with a very cheap look and feel as soon as you take it out of the box. In just about 3 months of daily use, I've already had water or coffee leak out of the dispenser four times. Between the constant waste of space and having to watch out for leaks, I'd rather go back to pouring my own cups. The only reason I haven't thrown it out is because my wife bought it and I don't want to hurt her feelings",0
1331,457,250,626,kitchen & housewares,1 of 1,5.0,Good Blender..,"This is the Best Blender I have ever used. It grinds Indian style batter real good. It grabs and churns the mixture quickly. I am using it for the past 5 months, and there has been no problems with it. The jar is plastic and easy to handle and clean.",1
1332,1153,979,1815,kitchen & housewares,,4.0,Great Product!,"I struggled through many pages of  product reviews and descriptions before I finally decided to purchase this particular brand.  Why?  Because I didn't have a clue on which brand was good or bad, many of the reviews for mushroom/egg slicers were mixed, so I took a stab in the dark, and came up a winner!!  This is a great product, stores easily, and works well.  The curve where you put the mushroom (or egg) is just the right size and is just a wonderful time saver!  I love it",1
1333,899,949,1220,kitchen & housewares,,4.0,Better than trying to cook Rice in a pot!,"I got this rice cooker about 8 months ago, and I have probably used it once a week since then. It most certainly makes better rice than I could before (cooking in a pot on the stove), but the results are often inconsistent. ",1
1334,79,77,388,kitchen & housewares,8 of 8,5.0,A great little yogurt maker!,I've had this yogurt maker for about six months now and have been very pleased with the results.  I heat up the milk in my microwave (recording the times in my owner's manual so I always know just what to do) and my total hands-on time is only about five minutes from start to finish.  ,1
1335,906,1299,1157,kitchen & housewares,64 of 72,1.0,DON'T BUY IT,I get this thing and they forget to tell you about the big bulky power cord its impossible to feed the fish and a number of other problems,0
1336,1792,657,512,kitchen & housewares,7 of 7,1.0,Look elsewhere if you plan to make fries,I found the following issues which put this purchase into the local landfill:,0
1337,1713,282,150,kitchen & housewares,4 of 5,4.0,A Chinese-Styled Wok with French Characteristics,"Le Creuset made a decent effort in making a cast iron Chinese-styled wok.  It looks like a Chinese wok, and it is made of iron, but essentially it is not Chinese.",1
1338,1756,34,171,kitchen & housewares,4 of 4,2.0,Good while it lasts,"I have purchased this item twice. The first barely made it through a grill season and the second proved even less hearty. The grill gets too hot for the wire and it burns through leaving two pices of probe wire. There is no way to use this with a grill and get sustained use from it. The same is true of all brands.. Models sold as ""wireless"" are not wireless in terms of going from the meat to outside of the grill.  Somebody needs to figure out how to make this tool without the probe wire. That said, before it becomes useless, it works really well. Maybe the idea is to buy these by the case?",0
1339,1002,1612,714,kitchen & housewares,21 of 22,5.0,Good value fire protection,Sentry Insulated Chest,1
