product_type,helpful,rating,title,review_text,sentiment
books,22 of 25,4.0,One of the few books to discuss what we can ALL learn from  the Cirque du Soleil creative process,"   While this book had some minor flaws (I'll discuss those briefly later), it is worth owning, especially since it is one of the few books to truly discuss the creative process of Cirque Du Soleil and how the rest of us can learn from what the performers do every day- the type of risks they take in hopes of creating magic, the beauty and spiritual resonance of their performances.",1
books,9 of 11,4.0,"Involved, very scholarly work on the 20th Cent. MidEast","This is the sort of book I have been looking for a long time. I've read other books on the Middle East which purport to have a similar focus, but which are instead incomplete, notably ""Sowing the Wind"". This book, by contrast, maintains the focus rather carefully and provides a concise history of the whole region. It looks as if the book was written as a textbook for (I would presume) grad students studying the subject, but really any intelligent person can pick it up and learn a great deal.",1
books,6 of 6,4.0,"Finally, a Roth novel I like!","This is the first novel by Philip Roth that I actually like.  Portnoy's Complaint was a good hundred-page novella, spread out over a three-hundred page book; the other pages were filled with the dross of his political opinions, and his kvetching about his parents.  Operation Shylock was also too pre-occupied with pushing a political agenda (but just what agenda, we are never sure).  This is Roth's primary fault as an author - he is too didactic.  I find that I really don't care much about what Roth's political opinions are.  Ironically, this is probably one of the attributes that make him a critical darling - it shows that he thinks ""deep thoughts.""",1
books,1 of 2,5.0,Insightful and timely,"I've been staring at a copy of Thomas Friedman's 'From Beirut to Jerusalem' on my shelf for nearly a year now, meaning to read it but always drawn to something else.  Finally, recent events demanded that I learn more and I finally pulled it down, dusted it off, and read it.  I'm so glad I did, especially now.",1
books,18 of 48,1.0,Gary - Lost Christianities,"Ehrman's work is not for a person of faith. It does not take faith into consideration. It is a wonderful research project based on limited documents available - most forged and falsified; and none which can be validated. I read it as an immediate follow-up to his work ""Lost Scriptures"" - Books that did not make it into the New Testament. I was warned by my minister who is also a Bible scholar and has two Ph.D.'s - and my minister was correct. In Lost Christianities, Ehrman seems to make an effort to discredit our current books of the New Testament by implying that many New Testament books may be false, forged, translated incorrectly, altered to serve a purpose, etc... Ehrman clearly attempts to form a relationship between the New Testament books to those falsified books that did not get into the New Testament. Ehrman's Lost Christianities starts out strong, but ends weak to the point of losing and disinteresting the reader. If for nothing else, it is an attempt to test your faith, but in the end your faith will be strenghtened - if you have faith. The book leads one to believe that the author is as much a Bible critic as he claims to be a scholar. He does present all sides of the New Testament story and it is interesting how the New Testament was formed. However, the lack of confirmed and validated documents will lead one to begin to question if Ehrman is accurate or merely sensationalizing much like the media does. To save you the time and money, simply let your faith answer any questions you may have on the validity of the New Testament and how came to be. Ehrman and other Bible critics (ie., The DeVinci Code) seem to be profiting by creating questions about the truth and validity of the New Testament story. Save your money and give it to your church instead. ",0
books,5 of 7,5.0,Genuine,"A lot of these reviews say that they've read this book and it's ""done wonders"" for them and everyone they've recommended it to.  The book itself will not do wonders unless you work on the things Gawain suggests.  It's not a miracle cure-all book - it's about giving you the motivation to do something about your life instead of sitting back and watching the trail roll out behind you.  I read this book in college when I was going through a little bit of a rough patch, figuring out what I wanted, etc.  Now that I've graduated and am slowly becoming wary of the corporate world, I need more positivity in my life so I'm re-reading it in the hopes that I can zero in on my goals and start achieving them again.  I highly recommend it to those who are open-minded enough to give it a chance",1
books,15 of 15,2.0,Lacking in Details,"This book does a good job of telling you what your IPAQ can do but a very poor job of telling you how to do it.  I wanted more information about how to set up my IPAQ to connect with the internet.  The book told me it could be done and how wonderful it was, but lacked specific information about which screen to go to and how to actually make it work.  ",0
books,1 of 3,5.0,Dave is amazing!,"Wow - I had to have this book. They are right, he explains everything wrong with Oracle and all about vulnerabilities and exploits.",1
books,4 of 9,1.0,"Horrible book, horrible.","THis book was horrible.  If it was possible to rate it lower than one star i would have.  I am an avid reader and picked this book up after my mom had gotten it from a friend.  I read half of it, suffering from a headache the entire time, and then got to the part about the relationship the 13 year old boy had with a 33 year old man and i lit this book on fire.  One less copy in the world...don't waste your money.",0
books,8 of 8,5.0,The importance of character in an age of image,Os Guinness has a knack for taking difficult and complex subjects and capturing and presenting information that allows small chunks of the philosophy to be grasped and pondered deeply.  This book is no exception.  The fact that it is also a study guide is even more effective in delivering the message while directing the reader to several key questions to consider in each section. ,1
books,8 of 48,1.0,Bible Comparison,"[Joshua 6:23,21]Joshua said to the people of Israel, ""The Lord has given you the city of the all silver, and gold, and vessels of brass and iron, are consecrated unto the Lord: They shall come into the treasury of the Lord.",0
books,2 of 2,1.0,Not Recommended,"Having read (and thoroughly enjoyed) Levitt's Freakonomics, I picked up ""Hidden Order: The Economics of Everyday Life"" looking for more of the same. Unfortunately, I was sadly disappointed. ",0
books,8 of 16,1.0,DO NOT WASTE YOUR MONEY,"This book has taken photo after photo straight out of the Ikea catalogue! Obviously, the authors have decided that they have nothing to offer and opt instead to refer to Ikea's design and storage ideas. This book actually put me in a bad mood. Listen up folks, THE IKEA CATALOGUE IS FREE. Do yourselves a favour and pick one up, because none of these so-called ""organization"" books have anything to teach you that cannot be found at your local Ikea store. These authors should be fired. Shame on both of them",0
books,2 of 4,1.0,your head will split open and ooze goop after reading this,"All I can say is pass me some aspirin. This is a dozy of a bad novel. As it says on the dust jacket, a Supreme Court law clerk grabs a petition and ends up becoming deceased. Its up to the brother to uncover the truth by finding the real killer who had let a poor black man rot away for a crime he did not commit. At the same time the brother contends with mysterious bad guys out to get him and stop the unearthing of the evidence. Not only does he deal with his family, but his brothers friend, a sexy young law clerk herself and the duplicity on the bench she works for.",0
books,2 of 4,5.0,One of My favorite from SK,"Rose Madder was one the first books that got me hooked on Stephen King. This story is phenomenal, in my opinion.  I have to admit the first time I read it I was a little confused.  I was not one to be to much into ""sci fi"" fantasy type stuff.  This, like any good story or movie is best when it is read a few times.  Then you really get to pick up the subtle hints that you may have missed before. Then again I am a bit biased.  Rose Madder is right at the top of my list of most favorites (just below Bag of Bones",1
books,4 of 22,1.0,outdated - thy name is the Crying of Lot 49,"So, being a fan of all forms of literature, more specifically challenging[faulkner], pretentious[d.h. lawrence] and original[kafka] works, I was surprised at how long it took me to get around to reading what's considered Pynchon's most imporant work.",0
books,2 of 2,2.0,Well intentioned advice for men; women not included.,"Dr. Gray must be a wonderful lover.  As a woman I read his hints and suggestions for a man's love making technique and marvel at his insight.  I truly could not have imagined a man so aware of what a woman really wants in the bedroom.   However there are no corresponding ideas for a woman geared to improviing her skills as a lover.  By maintaining a position of gallant ""ladies first"" mentality he, in truth, is demeaning the power of women's sexuality.",0
books,4 of 7,2.0,Sophomoric and sloppy.,"I'll preface this by saying I'm a cryer.  I cry at movie previews when they simply look entertaining.  I cried all the way through Superman Returns.  I did not, however, shed one tear during Message in a Bottle.",0
books,6 of 8,1.0,Awkward writing makes a bad story even worse.,"Middle-aged Gracie is a typical Hollywood wife, right down to her botox injections and designer wardrobe.  When her husband dumps her after almost ten years of marriage, Gracie finds herself without love, without friends, and most importantly, without status.  (But at least she's still got the money!)",0
books,5 of 26,1.0,P.O.S.,"Tipler says many times ""as I have proved"".  Huh? What the f is he talking about?  There is no proof in this stinking pile of filth.  He's got an abundance of physics in the back of the book-I'd like to hear from a physicist if any of that crap makes any sense, but I don't think it should matter.  I am intelligent enough to understand basic physics concepts, and Tipler just doesn't make any sense.  His writing is so bad that anyone who reads this entire thing will have wasted a colossal ammount of time.  The more books you read, the sooner you know when to stop reading, put the book down, and read a work of fiction instead, which can play with such ideas without boring you to death",0
books,3 of 3,5.0,A Life-Changing Read for Humans 8 to 108,"This is one of those life changing books.  I first came across this while looking midlessly through my local ""spiritual"" bookstore and ended up reading the entire thing in the next two hours.",1
books,5 of 6,5.0,A Classic,"This is a book about beauty, passion, a longing for the thing that a true artist or lover of the arts, especially music, craves and feels, the fire that burns within. A book that dares to take one, if one dares to take that step, on a journey deep into the bare souls of it's characters. The story that unfolds is not a story that has a specific plot, or develops into dramatic changes for the characters. That is not what the author wanted to convey, and one should approach this book as one would a tale of a little piece of humanity, and not expect the characters to travel actively without. The book gives us these people, the town, the surroundings. It brings us deep into the realities, the thoughts, the complexities of the human soul. The people are good, bad, ugly, beautiful, selfish, depressed, found, or lost. But from the moment the reader of this book feels the passion for music in Mick Kelly's soul, and her yearning to soar above the squalor and desperation of the small town, then the author reveals her own soul with her words, for those that pick up on what her words show. I am still amazed at the power this book has. Any other readers here who have written that they failed to understand why one should bother reading this book, should perhaps make due with fast moving action books or glossy novels about the rich and famous.",1
books,,5.0,Couldn't resist...,"""De-mystifying"" a musical genre is a favorite practice of many historians, educators, and musicians, and has been overdone. Unlike them, but not unlike a master performer, Palmer is able to strike a balance between technique, feeling, and authenticity: He is historically and musically adept without denying the Blues its inherent mystery and evocative nuance. ",1
books,12 of 13,5.0,Writing From Your Heart,"Hal Zina Bennett's profound advice from his prolific writing career (over 30 published books) is, &quot;write from the heart&quot;.  As wonderful as that sounds, most writers know it's not an easy thing to do.  	Hal takes us to another dimension by sharing his personal process and showing each of us how we can remove the blocks to our expression and creativity by learning how to speak from our heart to the heart of our reader. I can speak from my own personal experience, having attended his workshops and received personal counselling from him in the process of writing my book, &quot;Sacred Woman, Sacred Dance:  Awakening Spirituality Through Movement and Ritual&quot;. 	&quot;Write From the Heart&quot; also offers practical guidance in several areas.  This includes such things as the need for solitude.  However, he is not just talking about having &quot;a quiet space&quot;, he goes beyond the physical to the inner - a state of mind.  He says, &quot;Once we know what it is, what it looks like and feels like, we can create it for ourselves, almost--I say &quot;almost&quot;--regardless of where we happen to be.&quot;  	I would certainly recommend this book to anyone writing for personal expression or looking to be published",1
books,24 of 62,2.0,Giants standing on his shoulders,"Hal Abelson is responsible for a famous epigram, ""If I haven't seen as far as others, it is because giants were standing on my shoulders.""",0
books,10 of 38,2.0,Not for a modern economist,Book is out of date with modern economic thought.  Essentially restates classical economics and provides little in the way of acceptance of the need for balance between government and the markets.,0
books,2 of 2,5.0,captivating and beautifully written,"I just finished the book last night, crying as I read the last few pages.  I guess since Carole Radziwill and I are the same age and share a lot of the same interests helped capture me into this memoir and unable to put it down.  It also gives you some unheard stories of the famous family.  I felt like I knew Carolyn Bessette Kennedy better through this story rather than the tabloid press.  She was a delightful and woman, filled with life, which makes her ending even more tragic.  The book honors a beautiful friendship and a marriage tested by CANCER.  It pays homage to Anthony Radizwill as well as John and Carolyn Kennendy as it lets you see them as real people rather than tabloid  fodde",1
books,3 of 3,2.0,Not realistic for most people,"While I found the writing style good and the information interesting, the actual diet was unrealistic, too restrictive and lacking fun basics that make other diets tolerable. I found myself longing for spices (how bad could pepper really be?) and questioning the validity of their restriction. I couldn't stand the ground-up flax seeds in my cranberry cocktail - the texture reminded me of trying to drink mud with little bugs in it (or what I imagine that to be).",0
books,4 of 6,2.0,Perfect cure for insomnia,"A friend going through the same problems as I am was strongly recommended this book by her therapist and she bought it for me, as well.  I was enthusiastic to read it and at least understand these emotions.  If I could actually use the information to help myself, all the better.  I was warned that the beginning was a bit slow and hard to get through, so I struggled through it, expecting it to get easier to read.  It didn't.  It's been sitting by my bed for months with the bookmark at page 104 and I'm really sorry because I'm sure that the contents are useful and interesting, but I just can't get past that page 104.  I normally refuse to leave a book half unread, but this just has to be an exception because every time I pick it up I fall asleep within 3 or 4 pages.",0
books,8 of 10,5.0,"A better title might be: ""A Truly Great American's Life""","As one of America's greatest presidents, Ronald Reagan will certainly be studied by historians for years to come and, like Abraham Lincoln he will likely be revered and discussed by people of all nationalities for many generations.  This book and his earlier autobiography, Where's the Rest of Me, will surely be the touch stones for any such inquiries and discussions.  This work, An American Life, however, will be of primary importance since it addresses his entire life and political career rather than simply the earlier part of his life, during which time he was primarily a sportscaster and actor.  For anyone who had the pleasure of listening to Reagan's political commentaries on the radio, or hearing him speak as Governor of California or as President of the United States, the book will be particularly enjoyable; for it is written in the easy-going conversational style that Reagan used in life.  What makes the book even more interesting is that you can not only catch a glimpse of the country into which Ronald Reagan was born but also see how that country was transformed into the nation as we know it today.  You may also observe that the problems of Reagan's day are not much different than those we face today.  I would highly recommend this book to anyone seeking to understand Ronald Reagan, how his many faceted character was formed, the inner workings of his mind, and the actions which led to his monumental achievements.  In my view, it would benefit the country greatly if this book was made to be required reading for every American child. ",1
books,0 of 1,5.0,One of the best Crichton novels,Sphere by Michael Crichton is an excellant novel. This was certainly the hardest to put down of all of the Crichton novels that I have read. ,1
books,3 of 4,1.0,Where are my red slippers?,"Oh.... my.... God!!!! There is another Patricia Kennealy running mad through the streets and shouting about high schoolish love fantasies that exist only in her mind. I thought one Patricia was enough. But after reading this book, I am faced with the frightening realization that there are TWO of them!",0
books,6 of 6,1.0,Can you save someone's soul by insulting their intelligence?,"To cover all the problems with continuity, logic, theology, geography and plain common sense in _Left Behind_ would take a whole book.  One hardly knows where to start.",0
books,1 of 6,1.0,Completely Incomprehensible,"I am a bright student and have a GPA of 3.86. This book is completely useless for class. I reread the chapters and it simply does not make sense.  I found the internet to contain more useful information.  This book should not be used in any Introduction to Philosophy classes. It is much too complex. If you are attending classes at WIU, I would skip the purchase of this book and rely on the internet for your assignments",0
books,3 of 5,2.0,An opinion on Hendrix - far from anything new,"If your into Hendrix enough to want to find out more about Electric Ladyland, your probably already going to know everything in this book. If you've read such great Hendrix books such as 'Electric Gypsy' then you won't get much from this book other than information obtained that you've read before from 'Electric Gypsy' coloured in this authors opinion on Jimi's music.",0
books,2 of 14,1.0,Convoluted and totally confusing....,"Mr. O'Nan should have taken a refresher course in basic writing.  His skipping and skimming and throwing to and fro people, events, etc., is downright frustrating and confuses the project.  Unlike superior literary treatments (see Walter Lord's TITANIC), this book leave you with more questions than anything else and the urge to take a long, hot shower. ",0
books,1 of 1,5.0,A timely analysis ,"On Nation, Underprivileged is a timely discussion of an issue that impacts us all.  In his book, Professor Rank carefully crafts a compassionate, analytical and innovative approach for addressing poverty in our country. This is a must read for all (especially policy makers).",1
books,2 of 6,1.0,Bukowski's worst book,"Hands down this is Bukowski's single worst book.  Bought it when it first came out just before/after his death in 1994.  Having read just about everything the man had written, ""Pulp"" was a hugely disappointing epitaph.  If you've never read Bukowski start with ""Post Office"" or the short story collections, but avoid this like the plague.  A bad book.  I can't think of a single reason to recommend it",0
books,0 of 1,4.0,The up to date Case,This book has easy to understand &amp; have up to date case. The Harley Davidson case is one of the cases that showing us how's struggling US to face Japanese company offensive. This is the good case to picturing the dawn to earth marketing strategy compare to arrogant &amp; not efficient strategy willing by US Company,1
books,1 of 3,5.0,the best so far,"In my opinion, besides ""Beyond Bodybuilding"", this book is the best ""value for money"" by Pavel so far. Two hundred something pages are saturated with information. Explanations on how and why are thorough and comprehensive. Description of techniques of exercises are not missing the smallest detail. Highly recommended for training freaks.",1
books,1 of 9,2.0,On Democracy? or On Over Simplification?,"This book is great! Assuming you already have a Ph. D. in Political Science. Otherwise this book is best reserved for drop quoting, or light reference. The author shows bias towards the United States' form of  Democracy, as is to be expected in such a book. The simplistic nature makes  the reader annoyed more than informed. The childish approach is suited for  school children, but not as appropriate as other books for real analysis",0
books,,4.0,As much as I hate to say it ...,"Pat was right!  Anyone read the news lately?  Bush has succeeded only in creating more terrorists.  Mission accomplished.  Buchanan may have some whacky views about illegal aliens, but he knows his foreign policy when it comes to warfare and economics.  If he and Ralph Nader didn't dislike eachother so much they would no doubt make the best running mates this country has seen in half a century.   ",1
books,7 of 7,5.0,"Johnson's Classic Novel of ""Passing""","Many novels of the African-American experience in the United States use the theme of ""passing"". These novels generally involve a light-complexioned African-American who can ""pass"" for white.  Among other things, novels based on a theme of ""passing"" allow the character and the author to comment upon black-white relationships in the United States from both sides -- from the black experience and from the white experience.",1
books,15 of 16,5.0,Irresistible Grace,"I first saw this book reviewed in the early 1990's. It aroused a double response of curiosity and suspicion. Like many a cynic I asked myself, ""Now who's this guy and what's he spinning?"" Against my natural inclination to dismiss it, I ordered POG. On receiving it I began reading and found my suspicions confirmed: here was another triumphal and insensitive adherent to the doctrine of the sovereignty of God.",1
books,,2.0,K is  for killer...,"Well, if anything this was a decently written story, with good dialect and character detail. However, this story felt like it was going around in circles without any indication of ever ending. Grafton seems to have an idea of where she wants to go with this story but never really gets there.  ",0
books,33 of 36,5.0,Please post this review--customers deserve information,"This is a retitled re-issue of _Invisible Republic_. For its content, then, it clearly deserves a 5-star rating (at least from here). However, you ought to know what you will be getting if you already have that classic",1
books,3 of 3,5.0,"Innocence lost, or boys will be cruel","Golding is a deeply symbolic novelist who relies, especially in this novel and in The Inheritors (1955), on ideas from the viewpoint of evolutionary biology and anthropology.  The central symbol of The Lord of the Flies is that of a pig's head upon a stick stuck in the ground, a totem in the making perhaps, but seen by Golding as Beelzebub, the ""lord of the flies,"" the devil, a head of rotting flesh enveloped by flies.",1
books,5 of 6,5.0,The Perfect Holiday Gift!,What fun!  This hilarious book is filled with,1
books,8 of 9,4.0,Excellent Resource for Raw Food Nutrition,"This book provides a straight-forward approach to a raw-food diet, and the changes required to maintain the health of your pet through the process.  It also helps to have someone who can assist you in locating the ingredients locally, but Schultze provides all the requisite information that you will need.  A great resource to go to when you get a nagging question, or have a concern.  Try not to let people talk you out of trying the diet, as you WILL see changes in the health of your pet; many veterinarians that I have spoken with are not particularly supportive.  My 2 y/o Lab has a softer coat, clearer eyes, and better muscle tone since I have started him on the diet.  This diet is slightly more expensive than feeding dog chow, but the reward of having a healthy, happy pet far outweigh the associated costs.  Good luck, and enjoy your pet",1
books,0 of 1,4.0,Thorough and comrehensive,"This book is a perfect trade off between simplified ""for-dummies"" type writing that simply acquaints you with the subject matter and a comprehensive text that thoroughly covers the subject. If you are a CPA hopeful, a governmental finance professional or a political science graduate student this is the text for you. Although layout and vocabulary could be simplified for improved readability, once you become familiar with the authors' style the reading is enjoyable.  ",1
books,0 of 1,1.0,Fun... but long,The book was fun but the fact that it is too long overshadowed all this fun. I got the impression it was rather written to become a movie. All I can say is that thanks to C.Bushnell for 'Sex and the City'.,0
books,1 of 10,5.0,On death and dying,"I haven't had a chance to read the book in its entirity, but have enjoyed what I have read.",1
books,1 of 1,5.0,Wonderfully written novel,"I bought this reluctantly because it was decided upon by a discussion group I was partipating in, but I ended up being very glad to have read this wonderful piece of contemporary literature. Mary Lawson weaves an incredibly sad but totally compelling tale of life in a small community in Canada. Others here have given insight into the plot and characters, so I'll keep this short by saying that you won't be disappointed and that I eagerly look forward to reading more from this author, she seems to have exceptional talent",1
books,2 of 3,5.0,Another excellent book by Connelly,A very good crime fiction book. Connelly fans should buy this book without any hesitation if you don't have it already. Why it's good?,1
books,11 of 11,5.0,WONDERFUL Book!,This book is a big hit with my PRE-K class! I was pleasantly surprised at how responsive and attentive they were while I was reading this. They have memorized most of the book. They all loved it! An excellent resource for teaching about diversity and various cultures! I'd definitely recommend reading this book to/with ages four through maybe second grade,1
books,1 of 2,1.0,"Great stories, good humor, bad narration voice","The book is brilliant, no question about it. His stories are great, his humor dry and culturally insightful. The problem is that, like all audio books, the voice of the narrator can make or break the experience. And in this case, unfortunately, the voice of the author fails the material.",0
books,2 of 2,5.0,I love Alex.,"Dr. Alex Delaware is completely incorrigible! I love this character, but no wonder his pal Milo is going gray - keeping Alex out of trouble is a full time job! There is a scene in this one where Milo tells Alex straight out not to go snooping - he tells him, ""I know you ..."" Yeah, Milo knows him all right, and so do we, don't we? (And if you don't - read the books! They're great!)",1
books,4 of 4,2.0,Dressed Up Postmodern Metafiction,"The first book of Auster's New York trilogy was originally published in 1985, and in 1994 was adapted into this graphic novel. I've never read the original (or any of the other parts of the trilogy), so I can't comment on Karasik and Mazzicchelli's adaptation. However, I can say that since I'm not particularly fond of existentialist or postmodernist literature (those two terms being the most common critical shorthand for Auster's story), this really didn't do anything for me at all. The story is basically an exercise in metafiction, and if you like that stuff, great -- I do not. It is dressed up (at least initially) in the mystery genre, but that's just window dressing. (There's a long legacy, especially in France, of cloaking novels and films of ideas in genre trappings (for example Alain Robbe-Grillet's two books The Erasers and The Voyeur, or the films of Jean-Pierre Melville.)",0
books,2 of 2,5.0,A fun read!,"I'm generally into non-fiction and new to Nora Roberts, but I enjoyed ""Northen Lights"" very much. The book is well crafted with a believable plot and a group of quirky likeable charcters. I was sorry to finish the book and found myself wanting to vist ""Lunacy Alaska"" again. Final test was I ordered and sent the book to a dear very literate friend; she enjoyed it as much as I did",1
books,,1.0,A Real Chore to Make it Through,"I approached this title with all the expectations fostered by many friends endless promotions. I did my best to like it, to find some secret meaning, some redeeming quality within, to no avail. Actually finishing the book was an accomplishment, in my opinion. Ultimately I found the book aimless, soulless, and the promoter of everything negative about the human species. I know this sounds harsh, but time after time I felt let down by On the Road.",0
books,6 of 6,5.0,"Simple, effective, and very powerful.","Here is a book written for literally anyone who wants to learn lessons for life on how to get rich. And for all those desperados out there dreaming of getting fantastically rich with ridiculously little effort: here is your guide. You will learn that making money and getting rich isn't hard at all, but it requires a little discipline. There are only a handful of tips given in this book, but they are sufficient to make a real difference in your wallet and a real difference in your life!",1
books,,5.0,The United States of Europe,"I handsold so many copies of this book that my local bookstore accused me of emptying out the warehouse so they couldn't order any more.  Reid strives for a journalistic impartiality here but he is so excited by the current evolution of political life in Europe that he carries you along.  I especially love the story of little Portugal, which has unilaterally decided that drugs are no longer a criminal matter but a medical one.  The US could learn from that example, and from many other European examples in this book.  When you read the story about GE and Honeywell, you'll realize we're going to have to, because they're going to teach us whether we want to learn or not",1
books,,5.0,Beware of superbookdeals seller,"If you want to buy the book, go ahead, just be careful of superbookdeals, they take your money but don't deliver and don't answer emails. Caveat Emptor",1
books,5 of 5,5.0,A real eye-opener!,"I consider myself knowledgeable about history, especially WW2. After reading just half of ""Flags of our Fathers'"" I realize how much I 'didn't' know about this part of the war. Most of my research was of the european theatre. ",1
books,6 of 6,5.0,wow.,"if you've been given this book, or recommended it by a friend then you've been blessed. this book is bizarre, yes, but if it finds its way to you i'm sure you won't be troubled by that minor detail. thank you Elisabeth Haich, for this book - it's a gift - i can't possibly explain in words the effect this book had on my life, nevermind fathom how the author used words to discuss topics which have traditionally defied discussion. i still can't believe that this book actually exists, but i'm eternally thankful it does",1
books,12 of 19,5.0,Great book,"This book is the best book on Rand's esthetics I've ever read; in fact, it is the only book on the topic that I know of.  It is refreshing to see that the authors are objective and critical; they are not slavish cultists  savoring every last word written by Rand.  They approach the material with  critical distance and do an excellent job of placing Rand's work in the  larger history of esthetic theory.  They demolish abstract art, and devote  considerable energy to discussing Rand's definition of art.  They even  propose their own individual alternatives!   If anything shows  independence, it is this willingness to debate the differences between the  authors of the same work!  Remarkable!  The world of Rand commentary is  filled to the brim with sectarianism and partisanship.  That is clear just  by reading one of the reviews here, by people who are devotees of certain  &quot;scholars&quot; who do nothing but repeat the catechism.  They take  swipes at genuinely independent work anytime it is published; that is why  they hate this book.  Because it is independent-minded.  Judge for  yourself.  Don't be fooled",1
books,18 of 30,5.0,Indubitude,"If you liked Empire, you'll love Multitude. The authors and reviewers alike speak of Multitude as a follow up to Empire, but I think something very different is happening here. Hardt and Negri have pushed and pulled each other forward over a vast and forbidding territory, and in Multitude they have attained a height/depth of perception well beyond Empire. If you are attempting to learn your radicalism, or inform your progressivism, through Hardt and Negri, then you may see Multitude as continuing from and expanding Empire, and you may also join the chorus bemoaning the perceived digressiveness and discursiveness of both books. But what we actually have here are two attempts at the same fateful book: where Empire was the best try we had at the time, Multitude now succeeds. Where the digression in Empire circled around the feeling of our world-cultural hematopoiesis, the discursion in Multitude captures it.",1
books,1 of 1,2.0,PollyAnnaEducation,Mr Wong is making a good living selling his book and working the lecture circut.  Some good ideas but a lot of impractical stuff included.  The reality of the classroom and the ineffectiveness of school administration make working under such ideal circumstances unrealistic.  Work in 5 classes of 40-50 kids each day who can't read (many are moved up so they can be with their friends) and such touchy feely programs quickly fall aside. ,0
books,2 of 3,5.0,Gain Insights to Accelerate Growth,"This book is full of useful insights.  I was fortunate to hear Reichheld present this content at a seminar for marketing professionals.  While some reviewers have complained that his approach is overly simplistic, I doubt any of them have actually applied his methodology to their business.  I applied his methodology to my business (direct selling) and had over 6,000 interviews completed to identify promoters, passives and detractors in the businesses of independent distributors.  Consistent with Reichheld's findings, the segments of my business that were growing fastest had more promoters in their respective customer bases and were performing better across a wide range of metrics.  From the detailed findings, we identified best practices that were leveraged across the entire business.  Buy the book.  Have an open mind.  Apply the concepts he has laid out.  If you do, you will walk away with useful ideas to accelerate the growth of your business",1
books,1 of 3,4.0,Entertaining but beware this advice,"This book was like Madonna's famous photographic book of 1992 when it hit the shelves in the 1960's. This is Brown's manifesto on the liberal lifestyle which was spawned in that era. Reader beware ... choices and actions have consequence ... and ponder very carefully before being Cosmopolitan long after the expiration date. Living it up does NOT mean reckless behavior. Values are personal but when one woman's values cause her to act in ways that impose the boundaries onto another (ie - affairs with married men) it is as much an imposition as bible thumping over others' heads. People are free to do what they want but if they go down a certain road they have no right to take unwilling others down the path with them. Although now dated and updated with Sex and the City - ask yourself if you really want to be wild your whole life. Retiring one lifestyle for something stable is a rather good thing when the time is right. Helen Gurley Brown has done alot of good for women pursuing careers, enjouing the single life, and having an identity ... but too much too long has a cost. Do you really want to be like Brown and her counterpart Hefner ... 80 years old and taking hormones in some attempt at youth?",1
books,3 of 7,2.0,Some good info among the political commercial,"When Professor Polk describes the sweep of history in Iraq, he is at his best, but the book often descends into a political diatribe that is neither appropriate nor grounded in the facts.  Much of the political ranting is supposition, marring what would otherwise be an interesting and informative work. The ranting gets especially tedious towards the end.  My advice, read the first part and skip the last half",0
books,3 of 3,1.0,More than a disappointment!,"I wanted to cry when I put this book down because I miss the Danielle Steele that wrote 'Thurston House', 'Family Circle' and others.  For years now I have felt that she is simply putting out books because she is contractually obligated to by her publishers.  I really feel like her heart just isn't in it anymore.  She has become very idiosyncratic and predictable.  Every book has her main character 'being honest.' I keep reading because I am a loyal Danielle Steele fan and I write this in hopes she'll read it and either decide she is writing because she loves it (like she once did) or decide to retire and let us love her through her earlier works.  This book was just awful. ",0
books,3 of 14,1.0,Just plain Awful,"Bad paper, Old advice. Just plain awful and a waste of Money.",0
books,0 of 5,1.0,The worst book supposedly about philosophy that I have EVER read,"Pirsig mistakes mental illness for deep philosophical thought; he mistakes child abuse for some form of ""real"" child rearing.  I just read his interview in the Guardian UK.   Although it has been years since I have read this book, it still leaves an awful taste in my mouth when I think about it.  I have read philosophy from classic to contemporary; I have lived in Japan and practiced Zen archery and Zen meditation - this book has only incorrect views of Western AND Eastern philosophy yet Pirgsig, to this day thinks he has contributed to the philosophical canon. This is proof that Pirsig remains deranged.  Moreover, in the Guardian UK interview he still found the time to criticize his son who was brutally murdered; Pirsig then tries to elicit sympathy by mentioning his son's murder. Pirsig is a perfect example of someone with Narcisstic Personality Disorder.  Pirsig's son should have sought court protection from his monstrous father and largely absent and/or capitulating mother.  ",0
books,,5.0,One great book,This book explains in simple terms all the stuff that the other one's don't explain. It's one of the best books on photography hands down.,1
books,2 of 3,5.0,My Favorite Quotation Book!,"I have had this book for 9 years and it continues to be my favorite.  I have several other quotation books, but I always keep coming back to this one. It covers many topics that are categorized in a user friendly format which makes searching for the perfect quote a breeze.  I recommend this  book for the quotation fanatic",1
books,1 of 1,2.0,Am I Still Awake?,I devoured all of this writer's books when I first discovered them and it had been quite some time since then when I bought this book. I'm a real sucker for a book with dogs so I dove right in only to become disappointed all too quickly. I didn't remember all the rambling. It is rampant! At times it was almost like reading a text book for all the 'skimming' that I did. I can't say it was a waste of time but some more editing would be appreciated,0
books,3 of 41,1.0,Awful,"This has to be one of the most ridiculous books I have ever read. At one point the authors ask: if money equals security, wouldn't you feel safe walking through a major American city at midnight with a suitcase full of cash handcuffed to your wrist? If money really did equal security, you would! I stopped reading after that. ",0
